Sys,Sys,Sys,Sys,Sys,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,F:MN,F:SLP,F:SD,F:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccH2O_des,AccCO2_soda,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,mol m?² s?¹,µmol m?² s?¹,µmol mol?¹,µmol mol?¹,Pa,Pa,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,mol m?² s?¹,W m?²,°C,°C,kPa,%,kPa,kPa,kPa,W m?²,W m?²,W m?²,W m?²,µmol s?¹,%,,%,µmol s?¹,,,,,,,µmol m?² s?¹,,,,,,,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,,µmol µmol?¹,,,,,,,,,,,,ms,ms,ms,µmol m?² s?¹,,mol m?² s?²,,,ms,,,,,s,s,s,s,µmol m?² s?¹,µmol m?² s?¹,,J/µmol,cm²,,,mol m?² s?¹,s,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,µmol mol?¹,mmol mol?¹,µmol s?¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m?² s?¹,µmol m?² s?¹,µmol mol?¹,µmol mol?¹,µmol mol?¹,mmol mol?¹,µmol mol?¹,mmol mol?¹,kPa,kPa,°C,°C,µmol m?² s?¹,,,,,µmol m?² s?¹,,,°C,°C,°C,°C,°C,µmol m?² s?¹,µmol m?² s?¹,µmol m?² s?¹,s,,,min?¹,min?¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol?¹,µmol mol?¹ min?¹,µmol mol?¹,,, min?¹,,,mmol mol?¹,mmol mol?¹ min?¹,mmol mol?¹,,,,,V,V,,,,,,,,,,,,,V,V,mV,mV,°C,°C,%,°C,mmol mol?¹,%,%,,V,V,V,V,V,V,V,mg,mg,mg,hrs,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol?¹,µmol mol?¹,mmol mol?¹,mmol mol?¹,min,min,,µmol s?¹,µmol s?¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol?¹,mmol mol?¹,%,%
19,1649241746,6666.5,20220406 20:42:26,20:42:26,1649241738,0.002556055,13.26293959,400.1110323,287.0504591,26.17779387,36.48844235,0.206991757,2.860425293,0.199015811,0.125075882,247.8391615,26.97813011,25.00199677,3.180056137,59.94612083,2.042321812,3.406929062,1.137734325,-112.722027,179.0303052,13.31685592,327.4642956,0,0,1,0,48383.80105,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-314-20220406-20_42_27,5345.91,95.7678,152.213,0.37083035,0.5,1264.487042,13.26293959,234.4550859,0.556279687,0.013714287,2.066577756,DARK-315-20220406-20_42_32,67.54,84.673,0.666625725,0.787910819,0.759830171,0.80895654,0.470136115,0.529863885,314,300,300,300,5345.91,129.97,-0.00314986,-2.74,-,-,-,-,-,-,-,-,-,-,1499.984839,1264.487042,0.842999882,0.195999764,2,0.5,0: Broadleaf,2,1649241738,400.1110323,405.8246129,22.3949129,21.39550645,398.6180323,22.5889129,500.0592903,91.1693871,0.026404603,26.16293871,25.00199677,999.9,0,0,10008.87,0,0.222786194,-5.806367097,409.1808387,414.6972903,0.997039968,405.8246129,21.39550645,2.041515161,1.950616129,17.77005806,17.04905161,1499.984839,0.899997742,0.100002435,0,95.65967742,0.100018,1387.953871,14421.95161,35.062,36.70732258,36.07419355,36.254,37.28,1349.892258,149.9925806,0,576.7,0,95.7678,-0.213076878,-4.719999954,1387.7288,15,1649241766,20:42:46,1649241765,1649241766,50,0.093,0.003,1.493,-0.194,406,21,0.45,0.13,-5.82875925,0.558618799,0.068313204,0,95.84923077,-1.97947156,1.300013086,1,0.9973216,-0.001512698,0.00100211,1,2,3,2-Mar,2.95643,2.78157,0.0891508,0.0910728,0.0987918,0.0961247,32170.4,27856,31397.3,29238.4,37335.7,37715.8,42741.5,44585.8,2.19772,2.0614,0.154734,0,22.4597,999.9,63.313,26.949,24.7783,55.9561,38.8582,1,-0.33689,-1.21657,20.2181,5.25368,12.0219,4.99675,3.29803,9999,9999,9737.7,155.7,1.88034,1.87555,1.87944,1.87854,1.8779,1.87286,1.87683,1.87412,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.493,-0.194,1.4003,0,0,0,-0.19637,0,0,0,-1,-1,-1,-1,9.2,9.3,2,505.879,478.305,25.1477,22.6605,30.0001,22.6253,22.6044,21.1825,12.0797,100,25.1415,405.824,21.3819,99.0107,101.755
20,1649242078,6998,20220406 20:47:57,20:47:57,1649242070,0.002704159,-5.529049929,1.0987853,42.47385356,3.874154221,0.100223157,0.21922881,2.858594431,0.210298335,0.132208513,247.8396668,26.93226528,24.99613667,3.178945294,59.8914162,2.039622657,3.405534193,1.139322636,-119.2533967,178.7510289,13.30374341,320.6410425,0,0,1,0,48333.33142,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-316-20220406-20_47_59,5345.77,93.85846154,110.117,0.147647851,0.5,1264.49146,-5.529049929,93.34972364,0.390284879,-0.001147063,3.23888228,DARK-317-20220406-20_48_04,67.14,42.977,0.378307896,0.892458831,0.505070998,0.917215169,0.270615901,0.729384099,316,300,300,300,5345.77,106.09,-0.00314975,-2.35,-,-,-,-,-,-,-,-,-,-,1499.990333,1264.49146,0.842999739,0.195999479,2,0.5,0: Broadleaf,2,1649242070,1.0987853,-1.111389333,22.36117333,21.30382,-0.2142147,22.55501,500.0581,91.18628333,0.026401573,26.15601,24.99613667,999.9,0,0,9995.811333,0,0.241266033,2.390174667,1.308034667,-1.135582333,1.057356,-1.111389333,21.30382,2.039032333,1.942616667,17.75073667,16.98421,1499.990333,0.900001767,0.099998517,0,93.90916667,0.100018,1359.571667,14422.03333,35.0746,36.6954,36.0935,36.3141,37.3141,1349.904333,149.986,0,330.8,0,93.85846154,-0.0854701,10.12136744,1359.808846,15,1649242101,20:48:21,1649242101,1649241766,51,-0.18,0.003,1.313,-0.194,-1,21,0.34,0.13,2.39518975,-0.107665103,0.014604282,1,93.9056,0.961654295,1.021397396,1,1.05657975,0.018001463,0.001919363,1,3,3,3-Mar,2.95617,2.78242,-5.44E-05,-0.000294514,0.0987017,0.0958428,35323.5,30655.5,31399.7,29238.2,37339.6,37725,42744.6,44585.8,2.19723,2.05963,0.14808,0,22.5641,999.9,63.289,26.969,24.7969,56.1861,39.0024,1,-0.33595,-1.22484,20.2179,5.25727,12.0219,4.99765,3.29805,9999,9999,9744.8,155.8,1.88034,1.87552,1.87947,1.87853,1.8779,1.87286,1.87683,1.8741,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.313,-0.1938,1.493,0,0,0,-0.19382,0,0,0,-1,-1,-1,-1,5.2,5.2,2,505.708,477.262,25.1744,22.6777,30,22.6386,22.6177,0,12.4347,100,25.174,399.497,21.3224,99.0179,101.755
21,1649242413,7333,20220406 20:53:32,20:53:32,1649242405,0.002940292,-2.785927416,49.99782667,68.09696279,6.211404955,4.56050807,0.24013004,2.859508142,0.229463329,0.144333454,247.8403059,26.87824464,24.99093333,3.177959233,59.94701985,2.042609311,3.407357557,1.135349921,-129.6668796,181.0065116,13.46756753,312.6475055,0,0,1,0,48357.82833,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-318-20220406-20_53_34,5345.92,90.49,107.66,0.159483559,0.5,1264.49331,-2.785927416,100.8329469,0.420490433,0.001022284,3.335621401,DARK-319-20220406-20_53_39,62.39,45.27,0.379279876,0.888051674,0.577461189,0.923533856,0.261501508,0.738498492,318,300,300,300,5345.92,105.99,-0.00314981,-1.65,-,-,-,-,-,-,-,-,-,-,1499.992333,1264.49331,0.842999849,0.195999697,2,0.5,0: Broadleaf,2,1649242405,49.99782667,48.94239,22.39356333,21.24392667,48.68434667,22.58656333,500.0620667,91.18786,0.026266167,26.16506667,24.99093333,999.9,0,0,10001.22867,0,0.2289333,1.0554384,51.14306333,50.00467667,1.148816667,48.94239,21.24392667,2.041946,1.937188333,17.77339333,16.94007,1499.992333,0.8999986,0.1000016,0,90.49716667,0.100018,1325.897667,14422.05,35.062,36.687,36.0746,36.2624,37.30786667,1349.900667,149.9916667,0,334.1000001,0,90.49,1.299829077,-0.939487222,1325.88,15,1649242437,20:53:57,1649242101,1649242437,52,-0.18,0.001,1.313,-0.193,-1,21,0.34,0.08,1.04860395,0.191998109,0.032402025,1,90.492,1.768864865,1.290087594,1,1.148084,0.021659212,0.002298094,1,3,3,3-Mar,2.95628,2.78185,0.0129455,0.0131371,0.0988019,0.0956445,34863.1,30243.2,31398.8,29237.8,37334.7,37733.3,42743.3,44585.4,2.19767,2.05942,0.155903,0,22.4369,999.9,63.246,26.949,24.7497,55.776,38.8702,1,-0.335732,-1.34393,20.217,5.25338,12.0219,4.9968,3.298,9999,9999,9751.9,155.9,1.88034,1.87552,1.87945,1.87854,1.8779,1.87286,1.87691,1.87411,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.313,-0.193,1.313484762,0,0,0,-0.19382,0,0,0,-1,-1,-1,-1,5.2,10.8,2,506.033,477.188,25.278,22.6796,30.0001,22.6442,22.6233,5.45158,12.7703,100,25.2814,48.8943,21.2047,99.0151,101.754
22,1649242749,7669.5,20220406 20:59:09,20:59:09,1649242741,0.003113902,-0.022699307,99.9941871,98.11988002,8.9500099,9.120974916,0.254224178,2.857410813,0.242293679,0.152458791,247.8435569,26.87493123,25.01861613,3.183208352,59.85301049,2.044526529,3.415912604,1.138681823,-137.3230801,183.1465495,13.64160211,307.3086284,0,0,1,0,48291.48862,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-320-20220406-20_59_10,5346.29,90.511,114.71,0.210958068,0.5,1264.507161,-0.022699307,133.378994,0.446255775,0.003207494,3.069157005,DARK-321-20220406-20_59_16,63.52,51.19,0.472729049,0.873057361,0.657874705,0.905403313,0.331758009,0.668241991,320,300,300,300,5346.29,107.69,-0.00315002,-2.12,-,-,-,-,-,-,-,-,-,-,1500.008387,1264.507161,0.843000061,0.196000121,2,0.5,0: Broadleaf,2,1649242741,99.9941871,100.1096452,22.41435484,21.19682903,98.6911871,22.60700968,500.047871,91.18832903,0.026722374,26.20750323,25.01861613,999.9,0,0,9988.349355,0,0.220001419,-0.105085503,102.2974516,102.2777419,1.217538387,100.1096452,21.19682903,2.043927419,1.932902581,17.78880968,16.90514516,1500.008387,0.899991,0.100009,0,90.52419355,0.100018,1321.727419,14422.16452,34.96341935,36.625,36,36.187,37.187,1349.904516,150.003871,0,335.5,0,90.511,-1.093076922,0.526923142,1321.7404,15,1649242772,20:59:32,1649242772,1649242437,53,-0.01,0.001,1.303,-0.193,100,21,0.28,0.08,-0.119939753,0.394124304,0.04308758,1,90.58153846,-2.623970642,0.969314557,1,1.21666075,0.01830743,0.001870315,1,3,3,3-Mar,2.95654,2.78218,0.0259852,0.026602,0.0988723,0.0955122,34405.4,29833,31401.4,29240.1,37335.6,37742.9,42747.3,44589.7,2.19782,2.05985,0.161469,0,22.3579,999.9,63.222,26.949,24.7397,56.336,38.7019,1,-0.338262,-1.16532,20.218,5.25533,12.0219,4.9966,3.29818,9999,9999,9758.9,156,1.88032,1.87549,1.87943,1.87851,1.87789,1.87286,1.87687,1.8741,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.303,-0.1926,1.313484762,0,0,0,-0.192652381,0,0,0,-1,-1,-1,-1,10.8,5.2,2,505.848,477.176,25.2158,22.6433,30,22.6158,22.5949,7.69538,12.9447,100,25.2096,100.076,21.1432,99.0238,101.763
23,1649243084,8003.9,20220406 21:04:43,21:04:43,1649243076,0.003197233,2.558645656,149.9999,130.8640135,11.93665415,13.68211842,0.26242532,2.857516557,0.249733753,0.157172721,247.840252,26.81175179,24.98181,3.176230955,59.91974594,2.041857776,3.407654262,1.134373179,-140.9979735,182.5129079,13.58859232,302.9437788,0,0,1,0,48301.09089,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-322-20220406-21_04_45,5346.68,90.41442308,120.732,0.251114675,0.5,1264.49454,2.558645656,158.7665676,0.467829573,0.00524893,2.866191233,DARK-323-20220406-21_04_50,64.25,56.482,0.536765287,0.859680068,0.708261931,0.889916486,0.381434383,0.618565617,322,300,300,300,5346.68,111.99,-0.00315029,-2.41,-,-,-,-,-,-,-,-,-,-,1499.994,1264.49454,0.842999732,0.195999464,2,0.5,0: Broadleaf,2,1649243076,149.9999,151.2151,22.38531,21.13514,148.6966,22.57831,500.0379,91.18791333,0.026270253,26.16654,24.98181,999.9,0,0,9989.041333,0,0.2250509,-1.215275667,153.4346,154.4801333,1.250511667,151.2151,21.13514,2.041301,1.927270333,17.76838667,16.85913333,1499.994,0.900002667,0.0999976,0,90.47916667,0.100018,1323.548667,14422.08333,34.812,36.437,35.812,36.0124,37.062,1349.908,149.986,0,333.5999999,0,90.41442308,0.749572645,-3.873162401,1323.649615,15,1649243106,21:05:05,1649242772,1649243106,54,-0.01,-0.001,1.303,-0.193,100,21,0.28,0.07,-1.204067317,-0.243907108,0.035146949,1,90.496,0.367459459,1.273467707,1,1.250287073,0.005168153,0.001119702,1,3,3,3-Mar,2.95643,2.7819,0.0383997,0.0393715,0.098787,0.0953165,33968.5,29444,31402.8,29242.1,37341.3,37754.1,42749.2,44592.8,2.19893,2.0602,0.166558,0,22.2446,999.9,63.332,26.949,24.7856,55.9361,38.8261,1,-0.341959,-1.42478,20.2162,5.25458,12.0219,4.99705,3.29803,9999,9999,9766,156.1,1.88034,1.87548,1.87943,1.87853,1.87789,1.87284,1.8769,1.8741,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.304,-0.193,1.303235,0,0,0,-0.192652381,0,0,0,-1,-1,-1,-1,5.2,10.8,2,506.093,476.991,25.3144,22.5937,30,22.5729,22.5546,10.0547,13.4506,100,25.3201,151.265,21.144,99.0283,101.77
24,1649243417,8337.4,20220406 21:10:17,21:10:17,1649243409,0.003248644,5.373466615,200.0022333,162.4859741,14.8212438,18.24330917,0.26548025,2.857238096,0.252498128,0.158924805,247.8424435,26.80495099,25.00390667,3.18041825,59.85352572,2.040423846,3.40902866,1.139994404,-143.2652034,180.1424269,13.41535813,298.1350252,0,0,1,0,48292.1174,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-324-20220406-21_10_18,5346.8,92.5834,130.037,0.28802264,0.5,1264.50376,5.373466615,182.1028554,0.503218315,0.00747492,2.5895399,DARK-325-20220406-21_10_24,64.6,65.437,0.572361202,0.837291414,0.718732849,0.865986741,0.399364613,0.600635387,324,300,300,300,5346.8,115.62,-0.00315043,-2.38,-,-,-,-,-,-,-,-,-,-,1500.004667,1264.50376,0.842999884,0.195999768,2,0.5,0: Broadleaf,2,1649243409,200.0022333,202.4113,22.36926,21.09898333,198.6942333,22.56251667,500.0445,91.18907667,0.026450623,26.17336333,25.00390667,999.9,0,0,9987.211667,0,0.224868133,-2.413892,204.5735667,206.7740333,1.270284333,202.4113,21.09898333,2.039832333,1.923997667,17.75696,16.83235667,1500.004667,0.8999976,0.10000256,0,92.3225,0.100018,1335.689333,14422.15,34.7872,36.375,35.812,35.9412,37.03306667,1349.91,149.9946667,0,332.8,0,92.5834,6.786923095,0.966153794,1335.5996,15,1649243435,21:10:34,1649243435,1649243106,55,0.005,-0.001,1.308,-0.193,202,21,0.62,0.07,-2.420749512,0.13207108,0.035831525,1,92.44461538,5.660620395,1.263096716,0,1.27093,-0.007767805,0.001219264,1,2,3,2-Mar,2.95656,2.78185,0.0500251,0.0513099,0.0987379,0.0952105,33558.2,29078.7,31403,29242.4,37344.5,37759.1,42750,44593.1,2.19955,2.06103,0.161119,0,22.3425,999.9,63.289,26.969,24.797,56.0761,38.9663,1,-0.344781,-1.43358,20.2163,5.25428,12.0219,4.9963,3.298,9999,9999,9773.1,156.2,1.88034,1.87546,1.87943,1.87851,1.87783,1.87281,1.87683,1.87408,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.308,-0.1932,1.303235,0,0,0,-0.193245,0,0,0,-1,-1,-1,-1,10.7,5.2,2,506.041,477.075,25.2103,22.5463,30.0001,22.5288,22.51,12.3955,13.5409,100,25.2612,202.365,21.1064,99.0296,101.771
25,1649243748,8667.9,20220406 21:15:47,21:15:47,1649243740,0.003232805,7.949813182,249.9836,195.5912287,17.84200829,22.80372946,0.266288023,2.861556139,0.253247536,0.159398114,247.8434724,26.85362638,25.00189333,3.180036526,59.9424737,2.048940653,3.41817834,1.131095873,-142.5666939,187.7235731,13.96188149,306.962233,0,0,1,0,48407.43989,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-326-20220406-21_15_49,5347.07,93.5656,134.938,0.306603033,0.5,1264.507831,7.949813182,193.8509678,0.51444367,0.009512327,2.459166432,DARK-327-20220406-21_15_54,65.52,69.418,0.595989513,0.826996932,0.725683896,0.853382799,0.417346043,0.582653957,326,300,300,300,5347.07,119.86,-0.00315056,-1.75,-,-,-,-,-,-,-,-,-,-,1500.009333,1264.507831,0.842999975,0.195999951,2,0.5,0: Broadleaf,2,1649243740,249.9836,253.4864333,22.46130667,21.19735667,248.6756,22.65330667,500.0501333,91.19502333,0.0258786,26.21872667,25.00189333,999.9,0,0,10012.981,0,0.21925,-3.502869333,255.7272667,258.9759667,1.262707,253.4864333,21.19735667,2.048245333,1.933094,17.82229333,16.90669,1500.009333,0.899994433,0.10000566,0,93.333,0.100018,1352.416667,14422.19,34.75,36.375,35.7686,35.937,37,1349.909333,149.9996667,0,329.4000001,0,93.5656,2.425384636,-2.520000033,1352.2812,15,1649243775,21:16:14,1649243435,1649243775,56,0.005,0.001,1.308,-0.192,202,21,0.62,0.1,-3.493005366,-0.221909686,0.031209524,1,93.45615385,3.656654235,1.217274942,1,1.262442927,0.002354007,0.001125328,1,3,3,3-Mar,2.95683,2.78123,0.0608634,0.0623939,0.0990481,0.0955569,33178,28742,31405.2,29245,37335.2,37748.3,42753.8,44597,2.2003,2.06275,0.173017,0,22.1712,999.9,63.246,26.949,24.7508,55.5961,38.6098,1,-0.349555,-1.43291,20.2163,5.25697,12.0219,4.99745,3.2981,9999,9999,9780,156.3,1.88034,1.87547,1.87943,1.87851,1.87783,1.87283,1.87683,1.87408,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.308,-0.192,1.308,0,0,0,-0.193245,0,0,0,-1,-1,-1,-1,5.2,10.7,2,505.916,477.613,25.4261,22.4876,30,22.4695,22.4515,14.6857,12.8437,100,25.4246,253.543,21.196,99.0376,101.78
26,1649244086,9006.4,20220406 21:21:26,21:21:26,1649244078,0.0032058,10.03502343,300.0918333,231.0648413,21.07754327,27.37412825,0.263344785,2.862734208,0.250588531,0.157712426,247.8423237,26.82669769,25.00937333,3.181454922,60.03295205,2.047930593,3.411344142,1.133524329,-141.3757599,181.4185599,13.48560369,301.3707274,0,0,1,0,48446.34325,MPF-279-20220406-18_51_21,5219.56,77.9264,466.773,388.8466,0.833052897,-4.078598239,MPF-328-20220406-21_21_27,5347.32,94.294,143.717,0.343891119,0.5,1264.501179,10.03502343,217.4253629,0.542781995,0.011161414,2.247862118,DARK-329-20220406-21_21_33,65.71,78.007,0.633571346,0.805499385,0.751216739,0.830805773,0.441512431,0.558487569,328,300,300,300,5347.32,123.28,-0.00315074,-2.04,-,-,-,-,-,-,-,-,-,-,1500.001333,1264.501179,0.843000037,0.196000073,2,0.5,0: Broadleaf,2,1649244078,300.0918333,304.4900333,22.45066,21.19730667,298.6838333,22.64256333,500.0708333,91.19342667,0.025744303,26.18485333,25.00937333,999.9,0,0,10020.37433,0,0.222904067,-4.498204667,306.8816,311.0841667,1.253339,304.4900333,21.19730667,2.047351667,1.933054667,17.81538333,16.90639333,1500.001333,0.899990633,0.10000938,0,94.3365,0.100018,1368.769667,14422.08,34.67873333,36.281,35.687,35.875,36.937,1349.896667,150.0016667,0,337.8,0,94.294,3.520000055,-5.759999997,1368.6684,15,1649244102,21:21:42,1649244102,1649243775,57,0.1,0.001,1.408,-0.192,305,21,0.31,0.1,-4.500126829,0.057942021,0.041776586,1,94.25057692,4.925807332,1.282137883,0,1.253801463,-0.004258955,0.001338528,1,2,3,2-Mar,2.95697,2.78079,0.0709424,0.0726563,0.0990149,0.095553,32821.6,28429.4,31404.7,29246.7,37336.3,37750.9,42753,44599.5,2.20047,2.06327,0.17073,0,22.1991,999.9,63.289,26.949,24.7643,55.6261,38.4175,1,-0.350442,-1.36072,20.2168,5.25338,12.0219,4.9973,3.29803,9999,9999,9787,156.4,1.88034,1.87556,1.87945,1.87855,1.87787,1.87286,1.87691,1.8741,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.408,-0.1919,1.308,0,0,0,-0.191915,0,0,0,-1,-1,-1,-1,10.9,5.2,2,505.735,477.651,25.3129,22.4649,30.0001,22.4402,22.4216,16.9104,12.877,100,25.3037,304.561,21.1841,99.036,101.786
