net radiation per leaf layer 
Wm-2
   214.60   213.96   213.32   212.67   212.01   211.35   210.67   209.99   209.29   208.60   207.89   207.18   206.46   205.75   205.03   204.31   203.59   202.88   202.17   201.46   200.75   200.05   199.36   198.67   197.98   197.31   196.64   195.97   195.31   194.66   194.02   193.39   192.76   192.14   191.53   190.92   190.33   189.74   189.16   188.59   188.02   187.47   186.92   186.38   185.84   185.32   184.80   184.29   183.78   183.29   182.80   182.31   181.84   181.37   180.90   180.45   180.00   179.55   179.11   178.68   388.11
   213.43   212.74   212.04   211.34   210.64   209.94   209.24   208.54   207.84   207.13   206.43   205.72   205.02   204.31   203.61   202.90   202.20   201.49   200.79   200.09   199.39   198.70   198.00   197.31   196.63   195.95   195.27   194.60   193.93   193.27   192.62   191.97   191.33   190.70   190.08   189.46   188.85   188.25   187.65   187.07   186.49   185.92   185.36   184.80   184.26   183.72   183.19   182.68   182.16   181.66   181.17   180.68   180.20   179.73   179.27   178.81   178.37   177.93   177.50   177.07   357.56
   208.55   207.67   206.79   205.92   205.05   204.18   203.32   202.45   201.60   200.74   199.89   199.04   198.20   197.36   196.53   195.70   194.87   194.05   193.24   192.43   191.63   190.83   190.04   189.26   188.49   187.72   186.96   186.20   185.46   184.72   184.00   183.28   182.57   181.87   181.18   180.50   179.83   179.17   178.52   177.88   177.25   176.63   176.02   175.43   174.84   174.27   173.71   173.16   172.62   172.10   171.58   171.08   170.59   170.11   169.64   169.19   168.74   168.31   167.89   167.49   316.03
   200.05   198.81   197.57   196.34   195.11   193.88   192.66   191.44   190.23   189.03   187.83   186.64   185.46   184.28   183.12   181.96   180.81   179.68   178.55   177.44   176.33   175.24   174.16   173.10   172.04   171.00   169.98   168.97   167.97   166.99   166.02   165.07   164.14   163.22   162.32   161.44   160.58   159.73   158.90   158.09   157.30   156.53   155.78   155.05   154.34   153.65   152.98   152.33   151.70   151.10   150.52   149.96   149.42   148.90   148.41   147.94   147.49   147.07   146.67   146.30   256.61
   193.27   191.68   190.09   188.49   186.90   185.30   183.71   182.12   180.53   178.95   177.38   175.81   174.25   172.70   171.16   169.64   168.12   166.62   165.13   163.66   162.20   160.76   159.33   157.92   156.54   155.17   153.82   152.49   151.18   149.90   148.63   147.40   146.18   144.99   143.83   142.69   141.58   140.50   139.44   138.41   137.42   136.45   135.51   134.61   133.73   132.89   132.08   131.31   130.57   129.86   129.19   128.56   127.96   127.40   126.87   126.39   125.94   125.54   125.17   124.84   207.92
   188.09   186.20   184.30   182.38   180.46   178.52   176.59   174.64   172.70   170.76   168.82   166.88   164.95   163.03   161.12   159.23   157.34   155.47   153.61   151.77   149.95   148.15   146.38   144.62   142.89   141.18   139.50   137.84   136.22   134.62   133.06   131.53   130.03   128.56   127.13   125.73   124.38   123.06   121.78   120.53   119.34   118.18   117.06   115.99   114.96   113.98   113.05   112.16   111.32   110.52   109.78   109.09   108.45   107.86   107.32   106.84   106.41   106.04   105.73   105.47   168.05
   183.99   181.87   179.72   177.53   175.32   173.09   170.84   168.58   166.30   164.02   161.74   159.46   157.18   154.90   152.64   150.38   148.14   145.91   143.70   141.51   139.34   137.20   135.08   132.99   130.94   128.91   126.92   124.96   123.04   121.17   119.33   117.53   115.78   114.07   112.41   110.80   109.24   107.72   106.26   104.85   103.49   102.19   100.94    99.75    98.62    97.54    96.52    95.57    94.67    93.84    93.06    92.36    91.71    91.13    90.62    90.18    89.81    89.51    89.28    89.12   135.17
   177.50   175.10   172.60   170.01   167.35   164.62   161.83   159.00   156.14   153.24   150.33   147.40   144.46   141.52   138.59   135.67   132.76   129.88   127.02   124.20   121.41   118.66   115.97   113.32   110.72   108.18   105.70   103.28   100.92    98.63    96.41    94.26    92.18    90.17    88.24    86.38    84.59    82.87    81.24    79.68    78.19    76.78    75.45    74.20    73.02    71.93    70.91    69.97    69.11    68.34    67.65    67.04    66.52    66.08    65.74    65.48    65.31    65.24    65.27    65.39    84.87
   171.95   169.49   166.81   163.96   160.95   157.81   154.56   151.21   147.80   144.32   140.81   137.26   133.70   130.14   126.59   123.06   119.56   116.10   112.70   109.36   106.08   102.88    99.76    96.72    93.77    90.92    88.15    85.48    82.91    80.43    78.05    75.77    73.59    71.50    69.51    67.61    65.80    64.09    62.48    60.95    59.52    58.17    56.92    55.76    54.69    53.70    52.81    52.02    51.31    50.70    50.18    49.75    49.43    49.20    49.08    49.06    49.15    49.35    49.66    50.10    50.20
   166.70   164.36   161.64   158.61   155.32   151.81   148.11   144.27   140.30   136.25   132.13   127.98   123.81   119.65   115.53   111.46   107.46   103.54    99.71    95.99    92.38    88.88    85.51    82.25    79.13    76.13    73.25    70.50    67.87    65.36    62.97    60.70    58.54    56.49    54.54    52.71    50.97    49.34    47.80    46.36    45.01    43.76    42.61    41.54    40.57    39.68    38.89    38.19    37.58    37.06    36.64    36.31    36.08    35.95    35.93    36.01    36.21    36.51    36.94    37.50    30.13
