latent heat flux per layer 
Wm-2
   139.24   138.23   137.19   136.14   135.08   133.99   132.88   131.76   130.61   129.45   128.28   127.09   125.89   124.69   123.48   122.27   121.06   119.86   118.66   117.46   116.28   115.09   113.92   112.76   111.60   110.46   109.33   108.21   107.10   106.00   104.92   103.85   102.80   101.76   100.73    99.71    98.71    97.73    96.76    95.80    94.86    93.92    93.01    92.10    91.21    90.33    89.47    88.62    87.78    86.95    86.13    85.33    84.53    83.75    82.98    82.22    81.47    80.73    80.01    79.29    85.84
   136.14   135.10   134.05   132.99   131.93   130.87   129.80   128.73   127.65   126.57   125.49   124.40   123.30   122.21   121.11   120.00   118.90   117.79   116.68   115.57   114.46   113.35   112.25   111.15   110.05   108.96   107.87   106.79   105.72   104.66   103.60   102.56   101.52   100.50    99.49    98.49    97.50    96.52    95.55    94.60    93.66    92.73    91.81    90.91    90.02    89.14    88.28    87.43    86.58    85.76    84.94    84.14    83.35    82.57    81.80    81.04    80.30    79.56    78.84    78.13    86.54
   132.11   130.98   129.84   128.71   127.58   126.45   125.32   124.19   123.06   121.93   120.81   119.68   118.56   117.44   116.33   115.21   114.10   113.00   111.89   110.80   109.70   108.61   107.53   106.45   105.38   104.32   103.26   102.21   101.17   100.14    99.12    98.10    97.10    96.10    95.12    94.15    93.18    92.23    91.30    90.37    89.46    88.55    87.66    86.79    85.92    85.07    84.23    83.41    82.59    81.79    81.01    80.23    79.47    78.72    77.98    77.26    76.55    75.85    75.16    74.48    85.85
   127.90   126.59   125.29   123.98   122.68   121.38   120.09   118.80   117.51   116.23   114.95   113.68   112.41   111.16   109.90   108.66   107.42   106.19   104.97   103.76   102.56   101.37   100.18    99.01    97.85    96.70    95.56    94.43    93.32    92.22    91.13    90.05    88.99    87.94    86.91    85.89    84.88    83.89    82.92    81.96    81.02    80.10    79.19    78.29    77.42    76.56    75.72    74.89    74.08    73.29    72.52    71.76    71.02    70.30    69.60    68.91    68.25    67.59    66.96    66.34    81.95
   125.57   124.08   122.59   121.10   119.61   118.13   116.64   115.16   113.68   112.20   110.73   109.26   107.81   106.35   104.91   103.47   102.04   100.62    99.21    97.81    96.42    95.04    93.68    92.32    90.98    89.65    88.34    87.04    85.76    84.49    83.24    82.01    80.79    79.59    78.42    77.26    76.12    75.00    73.90    72.82    71.77    70.74    69.73    68.74    67.78    66.84    65.93    65.04    64.18    63.34    62.53    61.74    60.98    60.25    59.55    58.87    58.22    57.60    57.00    56.44    75.49
   124.21   122.56   120.89   119.22   117.54   115.86   114.17   112.49   110.80   109.11   107.42   105.73   104.05   102.37   100.70    99.03    97.37    95.71    94.06    92.43    90.80    89.18    87.58    85.99    84.42    82.86    81.31    79.79    78.28    76.80    75.33    73.89    72.47    71.08    69.71    68.36    67.05    65.76    64.50    63.27    62.07    60.90    59.77    58.67    57.60    56.56    55.56    54.60    53.67    52.78    51.92    51.10    50.32    49.58    48.87    48.20    47.58    46.99    46.43    45.92    67.55
   123.33   121.53   119.70   117.86   116.00   114.13   112.24   110.34   108.43   106.52   104.60   102.67   100.75    98.82    96.89    94.96    93.04    91.12    89.21    87.30    85.41    83.53    81.66    79.81    77.98    76.16    74.37    72.61    70.87    69.16    67.48    65.82    64.21    62.62    61.08    59.57    58.10    56.66    55.27    53.92    52.61    51.34    50.12    48.94    47.81    46.72    45.67    44.67    43.72    42.81    41.95    41.13    40.36    39.64    38.96    38.33    37.75    37.21    36.72    36.28    58.89
   122.01   120.00   117.92   115.77   113.57   111.33   109.04   106.71   104.34   101.95    99.53    97.08    94.61    92.13    89.65    87.15    84.66    82.17    79.69    77.23    74.80    72.39    70.01    67.67    65.37    63.12    60.92    58.77    56.68    54.65    52.67    50.76    48.91    47.13    45.41    43.75    42.16    40.63    39.17    37.77    36.43    35.16    33.95    32.79    31.70    30.67    29.69    28.77    27.91    27.10    26.35    25.65    25.00    24.41    23.87    23.38    22.94    22.56    22.23    21.94    40.97
   120.65   118.53   116.26   113.86   111.35   108.74   106.03   103.25   100.39    97.47    94.50    91.48    88.43    85.36    82.28    79.21    76.15    73.12    70.13    67.19    64.31    61.50    58.76    56.10    53.53    51.05    48.66    46.37    44.17    42.06    40.05    38.13    36.30    34.57    32.92    31.36    29.88    28.48    27.15    25.91    24.73    23.62    22.59    21.61    20.70    19.85    19.06    18.32    17.64    17.01    16.44    15.91    15.43    15.00    14.62    14.28    14.00    13.75    13.56    13.41    24.36
   118.99   116.85   114.46   111.84   109.02   106.03   102.88    99.60    96.20    92.70    89.13    85.50    81.84    78.19    74.55    70.96    67.43    63.98    60.63    57.38    54.24    51.23    48.35    45.60    42.98    40.50    38.14    35.92    33.82    31.84    29.98    28.23    26.58    25.04    23.60    22.25    20.99    19.82    18.72    17.70    16.74    15.86    15.04    14.28    13.57    12.92    12.32    11.77    11.27    10.81    10.40    10.02     9.69     9.39     9.14     8.92     8.74     8.60     8.49     8.42    13.16
