aPAR by Cab per leaf layer 
umol-2s-1 
     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
   347.26   339.23   331.38   323.70   316.19   308.84   301.66   294.64   287.78   281.07   274.51   268.09   261.82   255.69   249.70   243.84   238.12   232.52   227.05   221.71   216.48   211.38   206.39   201.51   196.75   192.09   187.54   183.10   178.76   174.52   170.37   166.32   162.37   158.51   154.73   151.05   147.45   143.94   140.51   137.16   133.89   130.69   127.57   124.53   121.56   118.66   115.83   113.07   110.38   107.75   105.19   102.69   100.25    97.88    95.56    93.30    91.10    88.95    86.86    84.82     0.00
   496.38   482.50   469.03   455.94   443.23   430.90   418.91   407.28   395.98   385.00   374.34   363.99   353.94   344.18   334.70   325.49   316.55   307.86   299.43   291.24   283.28   275.55   268.05   260.76   253.69   246.82   240.15   233.67   227.38   221.27   215.35   209.59   204.01   198.59   193.33   188.22   183.27   178.46   173.80   169.28   164.90   160.65   156.53   152.54   148.67   144.93   141.30   137.79   134.39   131.10   127.92   124.85   121.88   119.01   116.24   113.57   111.00   108.51   106.13   103.83     0.00
   590.54   572.51   555.06   538.17   521.83   506.01   490.70   475.88   461.54   447.66   434.22   421.21   408.61   396.42   384.62   373.19   362.13   351.42   341.05   331.01   321.29   311.88   302.77   293.95   285.42   277.15   269.15   261.41   253.91   246.66   239.63   232.84   226.27   219.91   213.75   207.80   202.05   196.48   191.10   185.90   180.88   176.02   171.33   166.81   162.44   158.22   154.15   150.23   146.46   142.82   139.32   135.95   132.71   129.60   126.62   123.76   121.02   118.40   115.89   113.50     0.00
   658.27   637.10   616.67   596.93   577.87   559.46   541.67   524.49   507.90   491.86   476.37   461.41   446.95   432.98   419.48   406.43   393.83   381.65   369.88   358.51   347.52   336.89   326.63   316.71   307.13   297.87   288.92   280.28   271.93   263.86   256.07   248.54   241.27   234.25   227.47   220.93   214.61   208.52   202.64   196.97   191.50   186.22   181.14   176.25   171.53   166.99   162.63   158.43   154.40   150.52   146.80   143.24   139.82   136.55   133.43   130.44   127.60   124.89   122.31   119.87     0.00
   752.40   726.78   702.11   678.33   655.42   633.34   612.06   591.55   571.79   552.73   534.37   516.66   499.59   483.14   467.27   451.97   437.22   423.00   409.29   396.07   383.32   371.02   359.16   347.73   336.71   326.08   315.83   305.95   296.42   287.24   278.39   269.86   261.63   253.71   246.08   238.72   231.64   224.82   218.26   211.94   205.87   200.02   194.40   189.00   183.82   178.84   174.06   169.48   165.09   160.89   156.88   153.04   149.37   145.88   142.56   139.40   136.40   133.56   130.88   128.36     0.00
   816.53   787.87   760.30   733.76   708.22   683.64   659.98   637.20   615.28   594.17   573.85   554.29   535.45   517.31   499.84   483.01   466.81   451.21   436.18   421.71   407.76   394.34   381.40   368.95   356.95   345.40   334.27   323.55   313.23   303.29   293.73   284.52   275.65   267.11   258.90   251.00   243.40   236.09   229.06   222.30   215.81   209.57   203.59   197.84   192.33   187.05   181.98   177.14   172.50   168.07   163.85   159.81   155.97   152.32   148.85   145.56   142.44   139.51   136.74   134.15     0.00
   863.86   832.97   803.27   774.71   747.25   720.84   695.44   671.01   647.51   624.90   603.15   582.22   562.09   542.71   524.07   506.13   488.86   472.24   456.25   440.86   426.05   411.79   398.07   384.86   372.15   359.92   348.14   336.81   325.90   315.41   305.32   295.60   286.26   277.27   268.63   260.32   252.33   244.66   237.28   230.20   223.40   216.87   210.60   204.60   198.84   193.33   188.05   183.00   178.18   173.57   169.18   164.99   161.01   157.23   153.64   150.24   147.04   144.01   141.18   138.52     0.00
   900.55   867.96   836.63   806.53   777.60   749.78   723.05   697.34   672.63   648.87   626.02   604.04   582.91   562.59   543.05   524.25   506.16   488.77   472.03   455.94   440.45   425.55   411.22   397.43   384.17   371.41   359.13   347.32   335.97   325.04   314.54   304.43   294.72   285.38   276.40   267.78   259.49   251.52   243.88   236.54   229.49   222.73   216.25   210.03   204.08   198.39   192.93   187.72   182.75   178.00   173.47   169.16   165.07   161.18   157.49   154.01   150.72   147.62   144.72   142.00     0.00
   930.00   896.05   863.44   832.11   802.00   773.08   745.28   718.57   692.89   668.22   644.49   621.69   599.77   578.69   558.43   538.94   520.21   502.19   484.87   468.20   452.18   436.77   421.95   407.70   393.99   380.81   368.14   355.95   344.22   332.95   322.12   311.70   301.69   292.07   282.82   273.93   265.40   257.20   249.34   241.78   234.54   227.59   220.93   214.55   208.44   202.59   197.00   191.65   186.55   181.68   177.04   172.63   168.43   164.46   160.69   157.13   153.77   150.61   147.65   144.88     0.00
