A20WT1_1130,A20WT2_1130,A20WT3_1130,A20WT1_1230,A20WT2_1230,A20WT3_1230,A20WT1_1630,A20WT2_1630,A20WT3_1630,A20MG1_1130,A20MG2_1130,A20MG3_1130,A20MG1_1230,A20MG2_1230,A20MG3_1230,A20MG1_1630,A20MG2_1630,A20MG3_1630,A21WT1_1130,A21WT2_1130,A21WT3_1130,A21WT4_1130,A21WT5_1130,A21WT6_1130,A21WT1_1330,A21WT3_1330,A21WT2_1330,A21WT4_1330,A21WT5_1330,A21WT6_1330,A21WT1_1530,A21WT2_1530,A21WT3_1530,A21WT4_1530,A21WT5_1530,A21WT6_1530,A21WT1_1800,A21WT2_1800,A21WT3_1800,A21WT4_1800,A21WT5_1800,A21WT6_1800,A21MG1_1130,A21MG2_1130,A21MG3_1130,A21MG4_1130,A21MG5_1130,A21MG6_1130,A21MG1_1330,A21MG2_1330,A21MG3_1330,A21MG4_1330,A21MG5_1330,A21MG6_1330,A21MG1_1530,A21MG2_1530,A21MG3_1530,A21MG4_1530,A21MG5_1530,A21MG6_1530,A21MG1_1800,A21MG2_1800,A21MG3_1800,A21MG4_1800,A21MG5_1800,A21MG6_1800
54.933273,56.029461,57.154594,57.008633,56.533424,58.038762,48.498449,45.312274,33.122948,49.108183,50.712352,54.320116,55.850813,56.753567,57.264589,47.006849,50.013775,50.121568,52.096732,52.473863,52.424136,52.388535,52.767461,53.901105,56.957985,56.483759,56.841795,56.7553,55.899229,55.545534,54.851672,54.789943,54.108047,53.434499,52.613247,50.697874,32.584847,34.622473,33.974391,29.267803,27.116148,30.041012,48.907917,48.962416,50.714857,51.603435,51.690258,51.200177,56.268586,56.573678,57.006884,57.156293,56.611438,57.27234,54.181833,54.379171,54.701249,55.074114,54.421039,53.973161,36.194367,35.484279,35.413612,33.624247,31.134642,34.345939
58.112897,59.209757,60.348639,60.143948,59.630204,61.178442,51.55955,48.080272,35.159045,51.967899,53.613039,57.472426,58.901421,59.836359,60.35294,49.815056,52.947563,53.070914,55.222611,55.571084,55.623314,55.40476,55.791761,57.077628,60.042139,59.602858,60.110005,59.962951,59.062789,58.638255,57.949149,57.791978,57.241717,56.567587,55.578122,53.615441,34.975857,37.009378,36.438154,31.327396,29.069504,32.233597,51.910309,51.919086,53.744222,54.673512,54.838589,54.247064,59.347486,59.766021,60.130596,60.345639,59.679915,60.34301,57.113479,57.398268,57.826303,58.209031,57.557417,57.059847,38.6403,37.845578,37.817365,35.894494,33.298259,36.738054
61.280606,62.417075,63.565876,63.34806,62.769747,64.365052,54.577979,50.925484,37.251875,54.848987,56.556656,60.619463,61.984913,62.988527,63.476844,52.576213,55.890712,56.051955,58.311315,58.69428,58.734303,58.47959,58.898612,60.216262,63.20881,62.737639,63.311077,63.15414,62.184375,61.716637,61.072251,60.900514,60.337193,59.671654,58.608391,56.546629,37.314599,39.487523,38.897512,33.463051,31.074316,34.467686,54.902015,54.912555,56.827808,57.805846,57.956305,57.318338,62.484808,62.950407,63.312364,63.530382,62.812654,63.522518,60.124443,60.423291,60.912605,61.340875,60.668038,60.109521,41.079922,40.254591,40.248099,38.227345,35.468045,39.12645
64.510703,65.735532,66.890942,66.665862,66.036884,67.642124,57.65931,53.905693,39.424093,57.797117,59.604979,63.855514,65.11698,66.253911,66.701297,55.408016,58.931803,59.125661,61.461425,61.91628,61.907895,61.736571,62.172123,63.403391,66.509213,65.983077,66.573508,66.479096,65.365325,64.853226,64.264418,64.13308,63.473852,62.83918,61.715272,59.541352,39.695738,42.116111,41.477384,35.719023,33.16567,36.800843,57.993644,58.025936,60.033578,61.045129,61.18283,60.483622,65.738388,66.235024,66.611366,66.748841,66.017766,66.858991,63.251966,63.498059,64.059602,64.584601,63.87242,63.216978,43.617123,42.757105,42.791789,40.625824,37.69425,41.572555
67.663986,68.891327,70.11175,69.870434,69.186652,70.789435,60.702479,56.755815,41.568657,60.655755,62.507645,66.97331,68.131987,69.430488,69.826513,58.093537,61.871845,62.084714,64.538885,64.980234,64.969982,64.82815,65.306438,66.511624,69.661282,69.179525,69.717013,69.640243,68.466216,67.931979,67.385786,67.208455,66.538104,65.894849,64.769695,62.428835,42.046987,44.669456,43.954601,37.92085,35.236597,39.075457,60.997394,61.015373,63.128551,64.141718,64.314875,63.549169,68.883019,69.377144,69.777979,69.919935,69.137615,70.039658,66.226863,66.47062,67.072927,67.675659,66.880864,66.281627,46.053417,45.203401,45.255974,43.07304,39.818054,43.985345
70.875361,72.146082,73.337106,73.094938,72.333108,74.010536,63.738348,59.706308,43.730294,63.582421,65.501353,70.151561,71.288379,72.653285,73.02332,60.822576,64.80069,65.137935,67.631676,68.160101,68.093488,67.869686,68.433902,69.730882,72.874688,72.357895,72.867974,72.788822,71.59838,70.989963,70.559245,70.373148,69.671984,68.979585,67.945762,65.418332,44.417969,47.218858,46.468586,40.16399,37.307016,41.390843,64.038403,64.07092,66.251315,67.332317,67.401353,66.656131,72.07763,72.529872,72.998935,73.178919,72.409652,73.266584,69.282274,69.568708,70.119968,70.825813,69.935476,69.337783,48.508686,47.693891,47.712377,45.513946,42.052485,46.427335
73.900659,75.236247,76.42713,76.158876,75.334274,77.096954,66.634746,62.436103,45.731782,66.34497,68.383624,73.151728,74.324311,75.635279,76.073642,63.477654,67.630688,68.03414,70.593662,71.15284,71.0385,70.799914,71.42363,72.75758,75.915576,75.376398,75.878088,75.790428,74.550782,73.952912,73.592426,73.396927,72.649458,71.925903,70.972171,68.275227,46.661114,49.665107,48.848868,42.248375,39.274157,43.579945,66.90487,67.023471,69.234221,70.332246,70.332532,69.66489,75.128079,75.569142,76.090426,76.206724,75.404262,76.339985,72.264063,72.53074,73.027054,73.834837,72.90882,72.184681,50.869463,50.050767,50.098436,47.820456,44.258828,48.753388
76.828417,78.198976,79.412402,79.098011,78.252406,80.034624,69.544627,65.097694,47.678346,69.042226,71.142972,76.065043,77.260823,78.461304,79.032445,66.046812,70.385078,70.817913,73.508246,74.043053,73.938717,73.670038,74.284986,75.694365,78.839787,78.352922,78.826299,78.714115,77.465137,76.885459,76.468419,76.219001,75.573098,74.861386,73.821109,70.977472,48.897977,51.97795,51.134927,44.265016,41.186646,45.734509,69.727995,69.869428,72.168393,73.172291,73.249804,72.561082,78.087738,78.520262,79.030361,79.105792,78.253978,79.268011,75.100566,75.359623,75.858838,76.675551,75.785233,75.041823,53.211752,52.314907,52.447899,50.064496,46.384911,51.113656
79.740796,81.205879,82.364327,82.009679,81.168251,82.950904,72.475327,67.856259,49.651918,71.76201,73.884935,79.039771,80.149006,81.317586,81.941927,68.580162,73.080337,73.59421,76.392078,76.992188,76.855799,76.550506,77.092052,78.601846,81.782655,81.2411,81.748304,81.610688,80.375579,79.702524,79.294617,79.068497,78.450707,77.739821,76.633441,73.679756,51.162435,54.256581,53.534543,46.333836,43.079418,47.844051,72.501077,72.688641,75.073911,76.054472,76.207924,75.385895,81.040822,81.371253,81.923202,82.05101,81.195682,82.183602,77.860982,78.169747,78.719775,79.486489,78.625237,77.879795,55.54032,54.574271,54.746616,52.245965,48.502713,53.480874
82.516196,84.026971,85.138636,84.774388,83.905634,85.739309,75.164174,70.398375,51.539372,74.304855,76.410338,81.824878,82.771738,84.029801,84.578897,70.927581,75.646518,76.134058,79.105867,79.704965,79.525356,79.278039,79.783046,81.251796,84.535398,83.867677,84.475475,84.308758,83.050434,82.343725,81.994418,81.820181,81.121118,80.393914,79.260141,76.219394,53.24754,56.473175,55.764415,48.301232,44.882127,49.791695,75.068068,75.329389,77.790287,78.78835,78.977389,78.07829,83.759729,84.019446,84.6558,84.805493,83.915498,84.910081,80.466633,80.760201,81.395867,82.140154,81.287739,80.49805,57.676937,56.711739,56.916444,54.315817,50.469629,55.631119
