A20WT1_1130,A20WT2_1130,A20WT3_1130,A20WT1_1230,A20WT2_1230,A20WT3_1230,A20WT1_1630,A20WT2_1630,A20WT3_1630,A20MG1_1130,A20MG2_1130,A20MG3_1130,A20MG1_1230,A20MG2_1230,A20MG3_1230,A20MG1_1630,A20MG2_1630,A20MG3_1630,A21WT1_1130,A21WT2_1130,A21WT3_1130,A21WT4_1130,A21WT5_1130,A21WT6_1130,A21WT1_1330,A21WT3_1330,A21WT2_1330,A21WT4_1330,A21WT5_1330,A21WT6_1330,A21WT1_1530,A21WT2_1530,A21WT3_1530,A21WT4_1530,A21WT5_1530,A21WT6_1530,A21WT1_1800,A21WT2_1800,A21WT3_1800,A21WT4_1800,A21WT5_1800,A21WT6_1800,A21MG1_1130,A21MG2_1130,A21MG3_1130,A21MG4_1130,A21MG5_1130,A21MG6_1130,A21MG1_1330,A21MG2_1330,A21MG3_1330,A21MG4_1330,A21MG5_1330,A21MG6_1330,A21MG1_1530,A21MG2_1530,A21MG3_1530,A21MG4_1530,A21MG5_1530,A21MG6_1530,A21MG1_1800,A21MG2_1800,A21MG3_1800,A21MG4_1800,A21MG5_1800,A21MG6_1800
0.74102395,-23.539693,-0.34740191,-2.9521945,3.8311053,6.2483565,5.690843,-11.131686,72.383234,-7.3213316,-4.2393421,-4.220769,-5.9116942,3.9926777,-4.9773103,-3.8262494,85.823973,-3.1394583,3.032904,-3.9903431,2.6640288,0.23043065,-1.4146623,1.9612642,-1.2595176,-1.1094921,-0.039860679,3.2327176,-0.0783208,-3.5853971,-4.3376411,2.6352929,3.4402776,-2.0282742,-3.4988788,-5.6393215,2.0271047,7.1777619,2.9968129,20.51189,-1.1475762,-3.3714224,0.22703371,-4.5325693,-2.8404805,5.1223372,1.0916594,-2.3144762,-5.1808592,-2.3148115,-1.8385029,1.1647599,-3.0473166,-5.6362632,2.8451095,-3.7602725,-5.7057734,1.5181754,6.6487353,-4.006168,1.7263018,3.8312354,23.282423,13.826812,17.213821,6.0231583
0.5075987,-24.098796,-0.095716823,-3.0158638,3.8423194,6.3165721,5.9974294,-11.313801,73.860615,-7.4631101,-4.4197542,-4.2451878,-6.2274265,4.242559,-5.3842175,-4.0551525,87.356801,-3.2406553,3.119525,-4.3085199,2.7630597,0.34465817,-1.645503,1.9771378,-1.1168586,-1.1823975,-0.072024561,3.2499115,-0.039571946,-3.8615195,-4.2714757,2.5935185,3.1749344,-2.165281,-3.5176335,-5.8619924,2.0682818,7.5141798,3.0903088,21.016492,-1.1056195,-3.2302175,0.3050519,-4.6713096,-2.8095943,5.3606704,1.1532789,-2.4760844,-5.3147047,-2.3561965,-1.7991915,1.2097856,-3.3999405,-5.6296937,2.8124824,-3.8035493,-5.7766241,1.4483492,6.5274963,-4.3013861,1.9164802,3.9056579,23.617987,14.089396,17.571365,5.9845909
0.28472258,-24.666508,-0.11016493,-3.0480845,3.7791067,6.2391325,6.3728165,-11.542911,75.278682,-7.849124,-4.6339414,-4.2952843,-6.4007697,4.3840047,-5.3104958,-4.1223359,88.765185,-3.046616,3.13766,-4.3232024,2.6363224,0.62655798,-1.8716317,2.0507679,-0.94596223,-1.2091021,-0.1413,3.2302038,-0.022967704,-3.9388497,-4.3515836,2.5647682,2.8868414,-2.1413065,-3.8880693,-5.8997951,2.1756871,7.9004291,3.1018994,21.453122,-1.0603676,-2.9762675,0.20835011,-4.6714929,-2.6847464,5.3443845,1.0859933,-2.5379468,-5.3183603,-2.3819901,-1.7494201,1.3534672,-3.6046773,-5.8371592,2.5520842,-4.3477885,-5.9648735,1.6711132,6.54599,-4.5915331,2.1168565,4.0918381,24.08548,14.593791,18.021315,6.2249398
0.098085214,-25.118281,-0.14022708,-3.1517443,3.7756655,6.2748511,6.6959624,-11.638439,76.704383,-8.3253134,-4.778705,-4.410532,-6.7255671,4.4103875,-5.2315653,-4.3833801,90.243314,-2.8620598,3.2344013,-4.1657621,2.7076038,0.84660474,-2.1316588,2.0723374,-0.91411894,-1.2096204,-0.21911883,3.3031475,-0.082246543,-3.9362527,-4.4668441,2.5491377,2.754551,-2.2156188,-4.1458268,-5.9895105,2.2793474,8.3480947,2.8524985,21.819961,-1.1299772,-2.6983312,0.029682672,-4.7929433,-2.4822374,5.3797135,1.0866334,-2.5727602,-5.3939196,-2.531525,-1.4493139,1.5542764,-3.7122594,-6.0302141,2.6562917,-4.6422206,-6.186712,1.9957813,6.7377343,-4.7091005,2.3180864,4.2651327,24.664608,14.98203,18.402067,6.149181
0.033894501,-25.506248,-0.11200818,-3.0604054,3.9325138,6.6449446,6.8943197,-11.671101,78.194893,-8.6632054,-4.9273047,-4.5991468,-6.963716,4.3802791,-5.3054925,-4.8278382,91.917654,-2.8294443,3.4378071,-4.0959872,2.8412256,0.94874917,-2.1474579,2.2726602,-1.0814847,-1.0013639,-0.53094238,3.3910211,-0.16334038,-3.8272668,-4.4043579,2.5581567,2.5663788,-2.5255793,-3.9324977,-6.0195243,2.2203226,8.4504534,2.7250628,22.147116,-1.0103743,-2.6406019,-0.11054581,-4.9618955,-2.5833762,5.4916096,1.2589542,-2.7900079,-5.1647678,-2.6562256,-1.2760201,1.6809916,-3.5937185,-6.1251929,2.5377674,-4.903747,-6.3628882,1.9580281,7.2127489,-4.6904019,2.2143277,4.5095902,25.199331,15.324887,18.823499,6.2058665
-0.002530226,-25.881643,-0.26917251,-2.8282131,4.0225761,7.0871955,6.9986424,-11.79399,79.926359,-8.9304309,-4.91173,-4.8220759,-6.7950795,4.2641741,-5.3370777,-5.0571784,93.842795,-2.775608,3.2255371,-3.9452427,2.8351469,1.0673172,-1.8656415,2.3264706,-1.2401104,-0.90472841,-0.86470827,3.3952427,-0.21051198,-3.6902161,-4.2796259,2.7611117,2.6532715,-2.8496657,-3.5501474,-6.0120075,1.9861729,8.2276347,2.7268974,22.478523,-0.8468577,-2.9096028,-0.58129574,-4.9451838,-2.9360079,5.6978845,1.4381078,-3.0420878,-5.1510947,-2.5479278,-1.3125038,1.6595191,-3.3191122,-6.1783742,2.4128538,-5.2481496,-6.5109558,2.2665561,7.5301656,-4.6461161,2.1652342,4.630766,25.918843,15.776076,19.175624,6.6476287
-0.077738794,-26.312403,-0.38202216,-2.8136293,4.1774279,7.2354012,7.1385501,-12.057587,81.645275,-9.2733118,-5.0085712,-5.1160627,-6.8655403,4.1910169,-5.5159526,-5.1351961,95.822315,-2.8439646,3.1421992,-3.8548596,2.8700499,1.0727901,-1.7446994,2.3742613,-1.3839132,-0.77422402,-1.009922,3.3933981,-0.27839397,-3.6487813,-4.3611036,2.8158237,2.7741348,-2.9494092,-3.3449581,-6.0281405,1.7970513,8.1925138,2.7475881,22.896791,-0.85589375,-3.0997963,-0.9086587,-4.9383004,-3.184916,5.9110085,1.6122893,-3.1140696,-5.1936281,-2.48263,-1.3797756,1.60681,-3.2107176,-6.0974147,2.4613955,-5.3927758,-6.6563185,2.4702764,7.7700217,-4.6770631,2.2601307,4.6258644,26.61131,16.170578,19.627005,6.8582258
-0.13375052,-26.853987,-0.43204833,-2.8333911,4.5989891,7.1507253,7.1570903,-12.504592,83.427919,-9.4738944,-5.1351971,-5.625098,-7.1051231,4.2319954,-5.9901985,-5.1271799,97.943505,-3.3058508,3.0953928,-3.8745831,2.8332279,0.92338228,-1.4734936,2.3509605,-1.6353416,-0.58287953,-1.039996,3.2515476,-0.46744112,-3.6217223,-4.6029201,2.8387519,3.0488283,-2.8154576,-2.9866331,-5.9352983,1.5463269,8.0214396,2.8589414,23.290309,-1.0998085,-3.6269252,-1.1153855,-4.8845892,-3.6333714,6.3762013,1.799118,-2.9910827,-5.2921013,-2.4228975,-1.7903482,1.4164925,-3.1702216,-5.7491727,2.5140044,-5.1682139,-6.8508926,2.5267061,8.042722,-4.7823073,2.5334395,4.3665556,27.307116,16.535681,20.303433,6.8482327
-0.15958742,-27.367,-0.52635433,-2.8934287,4.7271991,7.2202643,7.3347557,-12.76591,85.173093,-9.8060387,-5.156779,-5.9336018,-7.3105706,4.2092063,-6.2908205,-5.1777521,100.10454,-3.5364459,3.0241264,-3.7696277,2.9090636,0.78351561,-1.5211171,2.4143883,-1.8616195,-0.44083369,-0.9864403,3.3201262,-0.47467908,-3.598008,-4.6001457,2.7956726,3.1058551,-2.7817257,-2.8957252,-5.9846412,1.3769154,8.1140067,2.9272499,23.706307,-1.0926595,-3.7495865,-1.263055,-4.9816979,-3.9326498,6.5371674,2.0407621,-2.9690842,-5.3983011,-2.3994694,-1.9967832,1.3549292,-3.059327,-5.7886363,2.5595107,-5.2787843,-7.0758578,2.5100583,8.2189341,-4.8551151,2.5920857,4.4716948,27.91758,16.871992,20.729849,6.9725591
-0.25456733,-27.854076,-0.72618613,-3.1090964,4.6896583,7.1979379,7.6536041,-13.01891,87.024715,-10.321908,-5.1121936,-6.1463867,-7.4431794,4.124556,-6.6382661,-5.0532562,102.40054,-3.6164882,2.7936146,-3.5347386,2.9972228,0.60229116,-1.7561937,2.5129681,-2.0442515,-0.32065496,-0.85356321,3.3707584,-0.36336338,-3.6588988,-4.6123875,2.6710388,3.1016315,-2.6617925,-3.0519796,-6.0470176,1.157611,8.3158305,2.9847475,24.155763,-1.0693797,-3.6538836,-1.4859637,-5.0905844,-4.1948392,6.5602879,2.3612604,-2.8654351,-5.6975683,-2.2899078,-2.1423939,1.2071087,-2.9245558,-5.9570563,2.7452075,-5.4652685,-7.2851928,2.5250303,8.2304035,-4.9996677,2.6705946,4.6826875,28.600416,17.230214,21.093138,7.2706359
-0.20980346,-28.353644,-0.81059158,-3.4313689,4.6942675,7.1435734,7.9244185,-13.450565,88.733062,-10.790436,-5.3182897,-6.4044475,-7.8538075,3.995867,-6.7946083,-4.887598,104.71378,-3.8428805,2.9408656,-3.542874,3.2992764,0.3753865,-2.1358193,2.5683823,-2.2833432,-0.18883231,-0.44823299,3.7567738,-0.31319216,-3.6788307,-4.7304465,2.4294709,3.2555587,-2.549505,-3.2562837,-6.3301466,1.1544524,8.8352358,3.1576265,24.830422,-0.94370463,-3.4695648,-1.5219011,-5.1499475,-4.250286,6.5432182,2.630996,-2.8545828,-5.6470263,-2.3074801,-2.1631011,1.3705986,-2.978574,-5.8982225,3.0303324,-5.6269207,-7.445316,2.4974884,8.2492802,-4.8857934,2.7058264,4.7345337,29.138517,17.476234,21.302604,7.2007135
0.014530281,-29.06313,-0.75845467,-3.4438769,4.7311337,7.298481,8.0000062,-13.500287,90.37174,-10.979261,-5.3178891,-6.7722341,-8.3042846,4.0951682,-6.8542011,-4.9806685,107.05131,-4.0592965,3.1526729,-3.5398802,3.4400443,0.2806437,-2.2321121,2.6394054,-2.5189336,-0.19535073,-0.081604271,4.1927968,-0.24770988,-3.577487,-4.4985723,2.4013553,3.4371141,-2.6329526,-3.2363572,-6.7116919,1.2052969,9.249411,3.3895361,25.280891,-0.90622561,-3.3325709,-1.2653842,-5.4398684,-4.2486867,6.2801126,2.5665614,-2.9735098,-5.7935767,-2.5665276,-2.5181778,1.6875383,-3.1607643,-6.2524106,3.049697,-5.9601002,-7.8314097,2.4771517,8.2766349,-4.7545794,2.638847,5.0571491,29.489422,17.593658,21.575712,7.1023981
-0.13704844,-29.611171,-0.94268645,-3.3826145,4.7323764,7.6129195,8.0060496,-13.882089,92.229609,-11.279743,-5.451111,-6.9311746,-8.5112947,4.0671537,-7.0111914,-5.2410958,109.56312,-3.9878391,3.135058,-3.5010262,3.549117,0.1033666,-2.2086997,2.5650343,-2.6745392,0.054491513,0.03029302,4.3825252,-0.062214145,-3.4423812,-4.6439331,2.7002174,3.3521598,-2.7552748,-3.0271967,-7.0868668,1.1848343,9.4618613,3.3758708,25.910466,-0.96639167,-3.3237778,-1.248956,-5.7759549,-4.3265979,6.3141215,2.5934184,-3.3244783,-5.8563433,-2.8573576,-2.4035732,1.7728755,-3.2587164,-6.5197928,3.2254027,-6.2912787,-7.930509,2.5284997,8.2477059,-4.8534087,2.6579005,5.3640357,29.719709,17.679334,21.894587,7.3362718
-0.42725976,-30.10469,-1.0272995,-3.3108432,4.6769791,7.8279658,8.0638044,-14.630825,94.195707,-11.759583,-5.8899196,-7.273578,-8.5921771,4.1287716,-7.3241022,-5.3034758,112.18202,-4.0660752,3.1455663,-3.5661885,3.6342723,0.08355934,-2.1077018,2.7011933,-2.6186613,0.25430604,0.046774583,4.615421,0.12724705,-3.1030203,-4.9642434,2.922851,3.7447447,-2.7517008,-3.0228057,-7.312452,1.3714673,9.555222,3.1944666,26.635083,-1.0523942,-3.4484238,-1.2621623,-5.9839178,-4.4327378,6.5769607,2.528904,-3.7437274,-5.8296253,-3.2912528,-2.2714275,1.8962726,-3.598288,-6.5431659,3.3821074,-6.4830752,-7.9691545,2.5926535,8.3574556,-4.9429182,2.7766408,5.5090232,29.911974,17.897972,22.406728,7.5478562
-0.68774056,-30.721816,-1.0110234,-2.9939075,4.6371856,7.851737,8.1585574,-15.016968,96.056967,-12.197916,-6.3366992,-7.6251904,-8.7385336,4.2928766,-7.6396832,-5.4987629,114.6572,-3.9678613,3.1021805,-3.5852305,3.5542695,0.16023626,-1.9682472,2.7664615,-2.2902154,0.2772864,-0.27464602,4.799774,0.32762945,-2.9677944,-5.1142194,3.1144552,4.2899818,-2.6556907,-3.0217101,-7.4214286,1.4658892,9.518534,3.0393496,27.352101,-1.3754889,-3.5936374,-1.283787,-6.3459628,-4.4388756,6.6245015,2.3135248,-3.95743,-6.2128223,-3.6465558,-2.3333199,1.7938751,-3.8999777,-6.7929739,3.3017051,-6.5705743,-7.9406626,2.57814,8.6926198,-5.1215347,2.8566968,5.6924023,30.469254,18.208931,23.149688,7.7033542
-0.96405116,-31.319455,-0.95607833,-2.8803146,4.6686399,7.882998,8.3944332,-15.629274,97.959663,-12.693698,-6.6172302,-7.6673901,-9.0827457,4.24023,-7.8499315,-5.7834736,117.18148,-3.7509754,2.7790191,-3.6462946,3.5646836,0.061112385,-2.0586391,2.6940324,-2.1243201,0.40772475,-0.7020793,4.8275898,0.53170937,-3.1382697,-5.4269752,3.1520744,4.2862899,-2.4927755,-3.1824592,-7.4955935,1.3684607,9.6890302,2.9724163,28.269374,-1.4222464,-3.7234029,-1.4570043,-6.7356029,-4.5290882,6.8144442,2.4858381,-3.913507,-6.2670847,-3.8148159,-1.8417725,1.2023386,-3.8169095,-6.97223,3.3600066,-6.730298,-7.7203545,2.559091,8.9695509,-5.6208018,2.7256914,5.8479328,31.261945,18.727923,23.74589,7.6263917
-0.90489526,-31.884409,-0.8548596,-2.8508255,4.5454929,8.1596319,8.6516733,-16.149215,99.835404,-13.111628,-6.7449283,-7.6817344,-9.4554893,4.4534723,-7.9861221,-5.7416761,119.79286,-3.7330762,2.5621015,-3.7954086,3.6313354,0.31860888,-2.274858,2.856015,-2.2222262,0.2292782,-0.77474515,4.9725569,0.65305159,-3.2413109,-5.6315179,2.9217059,4.4721949,-2.6025333,-3.6986743,-7.631196,1.2629945,9.9757818,2.8703758,28.990032,-1.2771733,-3.7871667,-1.5456029,-7.0284293,-4.4443534,6.942043,2.7624975,-3.8809013,-6.1247313,-3.9258542,-1.6233086,1.1591506,-3.84032,-7.096262,3.4678211,-6.6595661,-7.9331911,2.8625245,9.2223154,-6.1793576,2.5779889,6.0815946,32.134703,19.331486,23.964118,7.5649259
-0.79796641,-32.607391,-0.82090055,-2.8553529,4.49415,8.448022,8.9651857,-16.372377,101.48618,-13.171552,-6.824431,-7.6651696,-9.911518,4.8910964,-8.074706,-5.7255332,122.07548,-3.5723574,2.6436127,-4.1740663,3.6839678,0.59569759,-2.4171471,2.6840544,-2.5397421,0.1418196,-0.77726403,5.0895809,0.7663075,-3.4653815,-5.8851454,2.9184443,4.601879,-2.8737979,-3.9297545,-7.958221,1.1206406,10.337748,3.0560387,29.626083,-1.2844104,-3.8213227,-1.6048107,-7.1731546,-4.1978023,6.6915417,2.7730973,-3.8145702,-6.1889054,-3.7693752,-1.9137823,1.344156,-4.1358921,-7.3043367,3.6721304,-6.5882452,-8.1698559,3.2755317,9.2946629,-6.2834903,2.6242971,6.2693336,33.133124,19.932249,24.138077,7.4066385
-0.86960466,-33.50598,-0.77315181,-3.4758647,4.6371719,8.798143,9.186274,-16.735942,103.25686,-13.087556,-6.5172332,-7.6855208,-10.533673,5.0962266,-8.1146656,-5.8139841,124.44384,-3.3749124,2.8783026,-4.4222654,3.6731571,0.7041822,-2.4359317,2.5617594,-3.0734372,0.31342032,-0.73473782,4.8141715,0.69636776,-3.6543338,-6.2549915,3.0175118,4.478118,-2.9878718,-3.9607066,-8.3128468,0.96576522,10.712601,3.3036505,30.177748,-1.118625,-4.0139065,-1.6292583,-7.3682578,-4.2801781,6.4207153,2.7971415,-3.7769555,-6.2467235,-3.7056511,-2.1591163,1.4212937,-4.3477137,-7.627263,3.9553001,-6.6669103,-8.4945424,3.6638371,9.1621133,-6.5909863,2.9055219,6.1805592,33.713009,20.374187,24.464339,7.3059996
-0.84697519,-34.169295,-0.80958378,-3.9542672,4.6122023,9.2457971,9.1378047,-17.224796,104.99317,-13.148171,-6.2690518,-7.7960005,-10.927931,5.2830348,-8.2580664,-5.6941954,126.81063,-3.3532304,3.322576,-4.4749942,3.5693575,0.88359849,-2.5761773,2.6008769,-3.3650467,0.24441866,-0.6844606,4.6874605,0.5621448,-3.6785689,-6.5500259,3.0046634,4.7011146,-2.985268,-3.9970659,-8.5550345,0.88313013,11.14573,3.2297871,30.373894,-1.0165029,-4.0773429,-1.4461378,-7.5198227,-4.4365705,6.4368146,2.6593947,-3.9689567,-6.3622024,-3.6763939,-2.4077289,1.9209389,-4.4724635,-8.0574681,4.1503741,-6.6179283,-8.8473464,3.8465533,9.2018487,-7.0612305,3.094317,6.0244694,34.010257,20.404992,24.713558,7.6079348
-0.86554467,-34.454578,-0.83077535,-4.0734236,4.7464648,9.3861191,9.1495708,-17.666509,106.61877,-13.31553,-6.1812004,-7.8641939,-10.983774,5.4514647,-8.6445736,-5.79176,128.61306,-3.5043709,3.549125,-4.5174405,3.4675012,0.9999416,-2.6507239,2.5266431,-3.3726999,0.21063489,-0.79048331,4.7560075,0.70110559,-3.7721434,-6.9139143,2.9573639,4.6901472,-3.0099539,-3.7445815,-9.1302836,1.0019449,11.360559,3.086587,30.610336,-0.88305574,-4.0256891,-1.4427545,-7.5502463,-4.5877224,6.457332,2.3902813,-4.2489455,-6.7233646,-3.4917738,-2.7053564,2.0085359,-4.72609,-8.4465177,4.4015608,-6.8119758,-8.9482448,3.6610431,9.1229236,-6.9982949,3.2449071,6.0133781,34.501632,20.528457,24.908651,7.7796132
-0.90043153,-34.740843,-0.91925894,-4.2525836,4.9336485,9.5275998,9.1560864,-17.950719,108.18027,-13.446901,-6.1527827,-7.8736152,-11.144171,5.6448351,-8.8715856,-6.0186067,130.47694,-3.6300869,3.7737552,-4.5769551,3.4513964,1.026464,-2.7193937,2.6089944,-3.4969238,0.23138742,-0.89203004,4.8352429,0.80491845,-3.7923527,-7.1976922,2.9502451,4.6703886,-3.0119785,-3.8347728,-9.4977072,1.0913707,11.474285,3.0179455,30.965623,-0.89596174,-4.102624,-1.4915731,-7.6815271,-4.7481251,6.3882399,2.1529925,-4.4145545,-7.0614989,-3.4996202,-2.9479482,2.07729,-4.8181467,-8.8085966,4.5995175,-7.0110656,-9.0536407,3.6378811,9.0615305,-7.0078818,3.5150117,6.0326798,34.964349,20.574746,25.205109,7.9168891
-0.94996202,-34.875196,-1.0431402,-4.3824445,5.3066074,9.5852061,9.0796143,-18.191763,109.79648,-13.628798,-6.194819,-7.7734293,-11.320578,5.6300291,-9.0168881,-6.4004113,132.39502,-3.8823038,3.9460046,-4.5269163,3.3721474,0.96675441,-2.672572,2.7729751,-3.5044758,0.25188469,-1.1079967,4.9419345,0.88377354,-3.7408089,-7.4174246,2.8654008,4.6081288,-2.9264366,-4.0906466,-9.7867873,1.1916178,11.464888,2.9875477,31.360986,-0.98811253,-4.2081266,-1.6028659,-7.892287,-5.1219672,6.3568257,1.848885,-4.5965313,-7.54934,-3.6737671,-3.0927829,1.9573442,-4.6746785,-9.193879,4.7035137,-7.2996386,-9.0355175,3.5664148,8.9625629,-7.0665361,3.8526982,5.9668302,35.380879,20.505932,25.50666,8.1099103
-0.76654634,-35.109715,-1.1371994,-4.2523181,5.3958112,9.5931838,8.8241011,-18.412203,111.1076,-13.781152,-6.3033982,-7.7925727,-11.508396,6.0683062,-9.1978501,-6.6047612,133.99878,-3.9723542,4.074044,-4.6728712,3.470556,0.84993789,-2.9252688,3.0907613,-3.53978,0.090182732,-1.0595946,5.2055768,0.99507591,-3.8441104,-7.7673727,2.7302274,4.6029497,-2.8949439,-4.5214169,-9.8925247,1.2342732,11.544932,2.8379966,31.638251,-1.2051375,-4.3339864,-1.5396797,-7.9241449,-5.048241,6.3490569,1.5597883,-4.6122985,-7.773888,-3.733709,-3.0374931,2.0252024,-4.6201113,-9.3718647,4.7850056,-7.4930737,-9.0470301,3.6198527,8.8631041,-7.0677984,3.9778193,6.1333761,35.913726,20.185428,25.927518,8.2375227
-0.71811129,-35.21262,-1.0988915,-4.4086858,5.5421133,9.5097814,8.9279681,-18.261508,112.1521,-13.995966,-6.3184522,-7.9820248,-11.318328,6.6484995,-9.3455179,-6.9429523,135.02902,-3.9596767,4.0531114,-4.7893982,3.6467203,0.90089818,-3.213513,3.3359092,-3.7629751,0.068592454,-1.0242805,5.2790029,1.1961591,-4.0027983,-8.1231427,2.6907538,4.3522324,-3.0688611,-4.720196,-10.231577,1.3978507,11.433305,2.7025492,31.945996,-1.1886915,-4.3435711,-1.8110404,-8.1054785,-4.8293708,6.2833216,1.5879609,-4.5102656,-7.9847599,-3.9191736,-3.1213097,2.0373162,-4.9008887,-9.3878094,4.8373088,-7.7181942,-9.1874758,3.6381783,8.7773033,-6.958055,4.3126469,6.3457555,36.574456,20.040993,26.278511,7.9953388
-0.83579172,-35.402618,-1.2671753,-4.8797561,5.6958487,9.7094799,9.0447246,-18.130051,113.06174,-14.315919,-6.4476359,-8.2874435,-11.200361,6.899576,-9.2260026,-7.1608945,136.27482,-3.9641933,4.2903206,-5.1432709,3.7270123,0.95279918,-3.3023989,3.3677522,-3.9249671,0.24089121,-1.0016696,5.3153298,0.97657297,-4.0101156,-8.2562068,2.9793709,4.4218652,-2.9802671,-5.0795826,-10.05192,1.3412376,11.521017,2.7313366,32.33402,-1.469033,-4.3507209,-1.978789,-8.3444926,-4.7033958,6.327686,1.6495699,-4.7190883,-8.0899473,-4.256606,-3.3409511,2.0903111,-5.0292439,-9.58211,4.9784646,-7.7992739,-9.1215394,3.6957438,9.1244748,-6.9258626,4.4908427,6.1612325,36.942303,19.768057,26.594512,7.7956094
-0.8163805,-35.753458,-1.4150847,-5.2671164,5.4902434,9.7513468,9.056986,-18.192196,113.80785,-14.50116,-6.3822042,-8.7201474,-11.267193,7.1501767,-9.3086189,-7.1102439,137.21261,-3.8670928,4.3598929,-5.6128086,3.9055403,1.0403588,-3.4247163,3.3691754,-3.8411044,0.34336108,-0.54099882,5.3987384,0.81766771,-4.2735577,-8.6819413,3.1708393,4.5308436,-2.835969,-5.1100824,-9.7622329,1.401768,11.766664,2.7716222,32.565299,-1.3706975,-4.4815623,-1.6587171,-8.2132029,-4.3684609,6.2412942,1.7760511,-5.0830746,-8.0250551,-4.2610327,-3.4850708,2.0615656,-5.2187129,-9.4780081,5.1304328,-7.7168029,-8.9452294,3.7569877,9.5181637,-6.993194,4.4993207,5.9685733,37.311917,19.2504,26.785414,7.7053401
-0.7104157,-35.445148,-1.525127,-5.6036653,5.3659835,9.6290363,9.447959,-18.054352,114.27905,-14.647229,-6.1301842,-9.1484506,-11.058491,7.4278198,-9.3606516,-6.9485542,137.83894,-3.8176312,4.3849002,-5.6391806,3.7737318,1.353743,-3.1753716,3.3143518,-3.7431187,0.42898051,-0.56124255,5.3439744,0.80612261,-4.5447794,-9.0146007,3.3904821,4.3923597,-2.973479,-4.9828101,-9.8473302,1.5685613,12.080268,2.982396,32.672722,-0.98215984,-4.3371504,-1.5464511,-8.1486357,-4.1147791,6.1650647,1.8941171,-5.1835654,-7.9863141,-4.3576951,-3.6589147,2.0089812,-5.2581331,-9.3973895,5.1239407,-7.9089697,-8.9779102,3.6732889,9.7550675,-7.3142239,4.6413497,6.087333,37.685027,19.025642,26.471783,7.5424421
-0.77757229,-35.237044,-2.0176697,-5.8419922,5.2985863,9.6805636,9.5723593,-18.19392,114.26871,-14.666992,-5.8340967,-9.5206719,-11.119251,7.7057159,-9.248232,-6.8371799,138.33451,-3.843598,4.5045522,-5.7193094,3.6590312,1.4337456,-2.6070484,3.3421175,-3.6526678,0.59033621,-0.6443476,5.3656338,0.60701142,-4.7313371,-9.0338855,3.8451187,4.3866642,-2.9709449,-5.0278212,-9.7011355,1.4541526,12.196181,2.9971198,32.69708,-0.8952602,-4.3145812,-1.5223357,-8.0993455,-3.9987378,6.0455294,1.7009145,-5.4616447,-7.8156882,-4.3413254,-3.8637211,1.7355104,-5.1733478,-9.840028,5.1805128,-8.1045322,-9.0227988,3.6211149,10.131012,-7.1654913,4.5380233,6.2688142,37.727762,18.998514,26.195147,7.5766102
-0.84944898,-35.370017,-2.3983111,-5.8534552,5.0761049,9.5188093,9.6225643,-18.306703,114.06715,-14.400227,-5.6341594,-9.514401,-11.503973,7.9776196,-9.3350247,-6.8791765,138.54863,-3.9851215,4.3843519,-5.6462892,3.7931209,1.2574853,-2.567452,3.4165567,-3.5016289,0.45762354,-0.48379528,5.3743041,0.6677703,-4.6760746,-9.2618312,4.0041835,4.498902,-2.9783303,-4.9186963,-9.5642562,1.5623427,11.983291,2.8396572,32.637951,-0.70327531,-4.52909,-1.4583227,-8.0191681,-4.1371236,5.5460084,1.5042206,-5.6984869,-7.5749618,-4.3299366,-3.7559716,1.6647247,-5.2132485,-10.070782,5.1217546,-8.0283433,-9.2838566,3.8943109,10.280512,-6.9318616,4.7099146,6.5347767,37.712056,18.799933,26.188098,7.7477504
-0.80817132,-35.211125,-2.4787093,-5.780746,5.0545139,9.2809846,9.7792806,-18.184204,113.57971,-14.203479,-5.6147613,-9.4859111,-11.355699,8.3011905,-9.2607325,-6.8343732,138.56723,-4.0622791,4.222062,-5.5683439,3.5121324,1.0977529,-2.6188238,3.2829592,-3.4458154,0.045310219,-0.59428282,5.1221342,0.51036536,-4.491217,-9.3690118,4.1472006,4.5661699,-3.0220087,-4.6631529,-9.6441985,1.5690286,11.749179,2.6540164,32.556112,-0.59716487,-4.6213071,-1.7340944,-8.1574036,-4.4549006,5.5673291,1.4340967,-5.526979,-7.3702018,-4.6774926,-3.4800177,1.677473,-5.1257713,-10.361775,4.7491045,-7.980817,-9.7131657,3.9432633,10.027538,-6.9378415,4.8072573,6.9498028,37.523412,18.760864,26.195472,7.8413969
-0.91054627,-35.17291,-2.5196216,-5.891582,5.3173197,9.2098391,9.4407263,-18.162387,112.87192,-14.376253,-5.7786473,-9.6650448,-11.11405,8.5183777,-8.8007295,-6.8547795,138.35715,-4.0223845,4.0197836,-5.6861477,3.3173428,0.99851842,-2.5122154,3.1179106,-3.43187,-0.27618049,-0.3622612,4.9770523,0.20943536,-4.3831598,-9.4253606,4.1726269,4.6341373,-2.8963784,-4.2338493,-9.5366917,1.3835234,11.305201,2.318396,32.311879,-0.72782298,-4.7871861,-1.874152,-8.5135858,-4.6467501,5.8521087,1.4991327,-5.6072005,-7.3875799,-4.6488594,-3.4198505,1.5868388,-5.026952,-10.853085,4.6346222,-7.7923337,-9.8620094,3.8414264,9.9869434,-6.8060107,4.557864,7.0479779,37.461384,18.634143,26.213902,8.0315059
