A20WT1_1130,A20WT2_1130,A20WT3_1130,A20WT1_1230,A20WT2_1230,A20WT3_1230,A20WT1_1630,A20WT2_1630,A20WT3_1630,A20MG1_1130,A20MG2_1130,A20MG3_1130,A20MG1_1230,A20MG2_1230,A20MG3_1230,A20MG1_1630,A20MG2_1630,A20MG3_1630,A21WT1_1130,A21WT2_1130,A21WT3_1130,A21WT4_1130,A21WT5_1130,A21WT6_1130,A21WT1_1330,A21WT3_1330,A21WT2_1330,A21WT4_1330,A21WT5_1330,A21WT6_1330,A21WT1_1530,A21WT2_1530,A21WT3_1530,A21WT4_1530,A21WT5_1530,A21WT6_1530,A21WT1_1800,A21WT2_1800,A21WT3_1800,A21WT4_1800,A21WT5_1800,A21WT6_1800,A21MG1_1130,A21MG2_1130,A21MG3_1130,A21MG4_1130,A21MG5_1130,A21MG6_1130,A21MG1_1330,A21MG2_1330,A21MG3_1330,A21MG4_1330,A21MG5_1330,A21MG6_1330,A21MG1_1530,A21MG2_1530,A21MG3_1530,A21MG4_1530,A21MG5_1530,A21MG6_1530,A21MG1_1800,A21MG2_1800,A21MG3_1800,A21MG4_1800,A21MG5_1800,A21MG6_1800
0.046283937,0.050304269,0.037589966,0.033322925,0.028798393,0.055383834,0.030590064,0.029393703,0.055364715,0.058082615,0.035603886,0.033552038,0.02991326,0.050361438,0.03145841,0.029342221,0.041773356,0.035398327,0.049584696,0.036838527,0.045444558,0.050337423,0.042799758,0.047671436,0.034535228,0.026625074,0.050946424,0.039757834,0.030461008,0.038510236,0.035301932,0.028972975,0.02112589,0.048544294,0.031442298,0.056712569,0.051356079,0.046188254,0.03431399,0.042539828,0.043193977,0.043326255,0.051050673,0.042900295,0.035354184,0.028109376,0.03419162,0.035482926,0.028913472,0.043365755,0.028783461,0.045298154,0.03204244,0.031695415,0.038491669,0.031673882,0.043608746,0.041308136,0.034155033,0.043605704,0.04394444,0.043703898,0.034495828,0.035569101,0.03298908,0.041919803
0.04617132,0.050345133,0.037426286,0.033063997,0.028439552,0.055058218,0.030597325,0.029556447,0.055083226,0.057891301,0.035524814,0.033561899,0.030006503,0.050336168,0.031583951,0.029053297,0.041438306,0.035526888,0.048968772,0.036318341,0.045055307,0.049721073,0.042105058,0.047326807,0.034624051,0.026753173,0.051058349,0.039941073,0.030445174,0.0386175,0.035346765,0.029058419,0.021209334,0.048355968,0.031246728,0.056622282,0.051437688,0.046415322,0.034592291,0.043304496,0.044033475,0.044405112,0.050868534,0.04256049,0.03488956,0.027755481,0.033864195,0.03541619,0.028998326,0.04346301,0.028988272,0.045309447,0.032131041,0.031653329,0.038187027,0.031454343,0.043205496,0.040832071,0.034532078,0.043877382,0.043803573,0.043476694,0.034180379,0.036383242,0.033265448,0.042320277
0.046262341,0.050575556,0.037272438,0.033240054,0.028469713,0.054980601,0.030915006,0.029880192,0.055249128,0.057826737,0.035414442,0.033524619,0.029715542,0.049821557,0.031320343,0.029277262,0.041598378,0.035440487,0.049188619,0.036560896,0.045227233,0.049893491,0.04241568,0.047492119,0.034342108,0.026585865,0.050662904,0.039800787,0.030336528,0.038479609,0.035280356,0.02905113,0.02119922,0.048477426,0.03115979,0.056483283,0.050708169,0.046122196,0.033942331,0.043532601,0.044279592,0.044590342,0.050721565,0.042871678,0.035074078,0.028075443,0.034003256,0.035412487,0.02894386,0.043499998,0.029080589,0.045349752,0.032102755,0.031609574,0.038279854,0.031634524,0.043387332,0.041217969,0.034112042,0.043454329,0.04393719,0.043867126,0.034434317,0.035309653,0.032404381,0.041225772
0.046204554,0.050510244,0.037284447,0.033256735,0.028426383,0.055036588,0.030679541,0.029569647,0.054773366,0.057695763,0.035407325,0.03352969,0.029577595,0.049755256,0.031270937,0.029067384,0.041284843,0.035614754,0.049107192,0.036496413,0.045129535,0.049836781,0.04228012,0.047226346,0.034132996,0.026439444,0.050358013,0.039595234,0.030279604,0.038262189,0.035126373,0.028916325,0.021028125,0.048475096,0.03105198,0.056331255,0.050242165,0.045902264,0.033392818,0.042909058,0.043721305,0.043921094,0.050747283,0.042873792,0.03497089,0.028114397,0.034033265,0.035268615,0.028711344,0.043349426,0.028888254,0.045213303,0.032164726,0.031531403,0.038274797,0.031711649,0.043605783,0.041355633,0.034038736,0.043344571,0.043546936,0.043575648,0.034355353,0.035376846,0.032225595,0.041415127
0.046047858,0.050228954,0.037321303,0.03319659,0.028304871,0.055084652,0.030282667,0.028978051,0.054154151,0.057628762,0.035495402,0.033582919,0.029725394,0.050103146,0.031493573,0.028814119,0.040907716,0.035810544,0.048883379,0.036267078,0.04491716,0.04970007,0.041950878,0.046860182,0.034132082,0.026332379,0.05028664,0.039534211,0.030263922,0.038141335,0.035037564,0.028780335,0.020848513,0.048362594,0.030997502,0.056204774,0.050378501,0.046120777,0.033439489,0.042117868,0.042855185,0.043008413,0.050833831,0.042666397,0.034764757,0.027897931,0.033881266,0.035141785,0.028504371,0.043242517,0.02862006,0.045030567,0.032212676,0.031409171,0.038093096,0.031606855,0.043551391,0.041124723,0.034249031,0.043571854,0.042885931,0.042974991,0.034070129,0.036110109,0.032711853,0.042244497
0.046030637,0.050100105,0.037155718,0.033392393,0.028310158,0.05502522,0.030541487,0.028886365,0.054400269,0.057810364,0.0355772,0.033635266,0.029997826,0.050311781,0.031714358,0.029316295,0.041305959,0.03555502,0.049190377,0.036497537,0.04510883,0.05006889,0.042333015,0.047161647,0.034240263,0.026155227,0.050304323,0.039693729,0.030207441,0.038203364,0.03516428,0.028816087,0.020886665,0.04838645,0.031131699,0.056149289,0.050904411,0.046788281,0.034054375,0.042132145,0.042479881,0.042654071,0.050797027,0.04281486,0.035046629,0.027923327,0.033765408,0.035269319,0.028537228,0.043436213,0.028582081,0.045022408,0.032048937,0.03126361,0.037914946,0.031498597,0.043183757,0.040945145,0.034151536,0.043634455,0.042679124,0.0430681,0.034131451,0.035552501,0.032878884,0.041733384
0.046108959,0.050196196,0.037093203,0.033289281,0.028310114,0.055116849,0.030477988,0.028582552,0.054087801,0.057646145,0.035510675,0.033594375,0.029984311,0.050234246,0.031674338,0.029208799,0.041132833,0.035384037,0.049325578,0.036501505,0.044962663,0.050151834,0.042331768,0.047154702,0.03409479,0.026095359,0.050248517,0.039565217,0.030149576,0.03799127,0.035243925,0.028960575,0.021101522,0.048662751,0.031323599,0.056301188,0.051084507,0.046766577,0.034168159,0.042352436,0.042801,0.042902662,0.050888483,0.04297726,0.034948344,0.028087499,0.033882091,0.035142572,0.028242665,0.043077311,0.028310948,0.044743165,0.031946723,0.031169673,0.037993293,0.03157475,0.043145234,0.040928762,0.034288655,0.043365899,0.04292316,0.042941558,0.034219417,0.034707527,0.032286963,0.041492417
0.046135344,0.05030257,0.03702574,0.033206501,0.02824969,0.055061412,0.030384137,0.028478888,0.053850999,0.057636254,0.035278417,0.033512182,0.029883458,0.050059803,0.031432809,0.028933187,0.040753904,0.035305885,0.04912679,0.036265589,0.044823648,0.049850271,0.042073274,0.046860917,0.033964226,0.026016594,0.049976408,0.039489126,0.030125696,0.03788871,0.035269749,0.028991011,0.021167024,0.048661921,0.031308728,0.056272515,0.051050752,0.046533292,0.03392554,0.042624467,0.043247893,0.043266567,0.050972148,0.042997051,0.034807193,0.027971955,0.033934935,0.035038925,0.028179246,0.042987135,0.028198962,0.044666389,0.032148862,0.031424522,0.037990093,0.031681159,0.043152139,0.040945243,0.034252009,0.043206057,0.043002123,0.042707897,0.033770064,0.034485301,0.032119379,0.041489484
0.046057692,0.050262742,0.036898995,0.033311812,0.02824676,0.054925713,0.030414499,0.028645966,0.053987602,0.057696393,0.035107678,0.033471666,0.029801477,0.049882988,0.031171568,0.028856639,0.040535731,0.03539047,0.048806267,0.035987982,0.044806362,0.049493933,0.041875515,0.046580185,0.033933923,0.025905283,0.049639008,0.039501063,0.030100971,0.037873556,0.035220962,0.028810412,0.020975,0.048321151,0.031116434,0.055948256,0.050921611,0.046290906,0.033659366,0.042709655,0.043342678,0.043266081,0.050956981,0.042905201,0.034776438,0.027635952,0.0337959,0.034955195,0.02830851,0.043251201,0.028282128,0.044729409,0.032394765,0.031736161,0.037879506,0.031715964,0.043114087,0.04093822,0.034070789,0.043271354,0.04284001,0.042770067,0.033146993,0.034824192,0.032464638,0.04155727
0.045945039,0.050041304,0.036765911,0.033525715,0.028515102,0.055096302,0.030488521,0.028755432,0.054279485,0.057206769,0.035370177,0.033559019,0.029700344,0.049675159,0.031123453,0.029086043,0.04066106,0.035739557,0.048839558,0.03599149,0.044734637,0.049681847,0.042085839,0.046738318,0.0338693,0.025879897,0.049621557,0.039319072,0.02999205,0.037534042,0.035058868,0.028486155,0.020670703,0.048070034,0.031043231,0.055535345,0.050720431,0.045887152,0.033716883,0.042326571,0.042849044,0.042570003,0.050838665,0.042892346,0.034744165,0.027600093,0.033569296,0.034624565,0.028012173,0.043176112,0.028227017,0.044369113,0.032045756,0.031355395,0.037946426,0.031669239,0.043177065,0.040939652,0.034204949,0.043313828,0.042860202,0.043560022,0.033437348,0.034792488,0.032300797,0.041508885
