timestep year t Ta Tss(1) Tss(2) Tcave Tsave 
""        ""  JulianDay  ^oC ^oC ^oC ^oC ^oC 
        1          0    0.0000     20.00     23.34     39.84     24.18      26.34
        2          0    0.0000     20.00     24.15     44.42     24.04      27.84
        3          0    0.0000     20.00     24.71     48.41     23.93      29.01
