timestep year t ShortIn LongIn HemisOutShort HemisOutLong HemisOutTot Net 
""  ""  JulianDay  Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2
        1          0    0.0000    800.00    300.00    157.31    441.89     599.20    501.01
        2          0    0.0000    800.00    300.00    144.92    441.69     586.61    513.65
        3          0    0.0000    800.00    300.00    134.66    441.49     576.15    524.15
