radiance spectrum in observation direction 
W m-2 sr-1 um-1 
  4.80173   4.50066   4.86876   4.55186   4.95570   4.42467   4.36874   4.52744   4.65100   5.14210   4.21722   4.91295   5.19367   4.97215   5.13469   5.14269   5.05688   5.08187   4.99274   5.11294   4.83273   5.51381   5.40315   4.70990   5.13426   5.28913   5.02827   4.97695   5.17013   4.92131   4.00874   3.77147   5.88835   5.36030   4.89304   5.65108   6.00976   6.16840   5.55278   5.47964   6.10259   6.07056   6.39002   6.59248   6.50150   6.86354   6.03968   6.76469   6.93494   7.09797   7.07235   7.62187   7.28350   6.72004   7.18630   7.09171   7.40606   7.43917   7.44035   7.30074   7.29606   7.59604   7.69761   7.78374   7.59036   7.47284   7.74680   7.27019   7.66057   7.79771   7.51711   7.62990   7.95240   7.75877   7.90759   8.10044   7.82665   7.75288   8.26624   7.97587   8.29667   8.12087   8.38618   8.23119   8.11193   8.23090   6.49381   7.35596   8.20085   7.72749   8.74614   8.46743   8.04482   8.60082   8.35889   8.95778   8.59055   8.78852   8.63971   8.64023   8.68875   8.38494   8.24362   8.91523   8.26994   8.95186   9.49127   8.96471   8.82328   9.48279   9.24903   9.31186   9.80152   9.26215   9.08409   9.49489   9.76469   7.68737   9.47630   8.97237  10.14021  10.00954  10.57819   9.93769  11.13841  11.19084  11.32829   9.89846  11.62624  12.30140  11.96789  13.00733  12.89059  11.83379  13.02729  13.24939  14.01557  13.04901  14.02059  13.96802  13.98507  13.40167  14.57912  14.34921  15.09072  15.09371  15.06353  15.80079  15.12880  16.26772  16.14116  16.23573  16.89399  16.50555  17.03711  17.45125  17.21277  16.63781  17.45338  16.45041  16.36258  17.74235  16.50383  16.78182  16.39798  16.63433  15.57595  16.28623  15.95567  15.40304  15.43383  14.64656  15.38185  15.35302  15.28070  14.89086  14.51535  14.98662  14.51012  14.36734  14.77616  14.59824  14.71324  14.86312  14.79337  14.68108  14.05323  14.56245  14.28094  12.31940  12.76396  13.85166  13.52236  13.73838  13.76417  13.44089  13.96894  14.04509  13.95676  13.82330  14.05561  14.07635  13.79450  14.13776  14.35626  14.42172  14.22663  14.26482  14.12750  14.01768  13.83409  14.00773  13.79363  13.95591  13.36980  13.90151  13.22102  13.29241  13.69234  13.54956  13.83031  13.95103  13.44176  13.40178  13.60411  13.22462  13.24143  13.55314  12.99065  13.42933  13.08737  13.61596  13.00928  13.69000  13.37493  13.62071  13.36670  13.65669  13.75916  13.77126  13.25568  13.31437  13.28793  13.47188  13.40153  13.33549  12.91278  12.91422  12.64092  12.72831  12.30961  13.27625  12.57823  13.06113  13.14617  12.57404  10.86948  11.41697  12.81733  12.90250  12.93985  13.07985  13.27252  13.17202  12.98080  13.10553  13.17759  13.04428  13.05414  13.27130  13.14034  13.11059  12.88257  13.16535  13.17708  13.09060  13.27086  13.13084  13.35912  13.27586  13.27723  13.28735  13.38026  13.43647  13.19993  13.53675  13.39003  10.14200  11.42557  11.93400  12.32779  13.33364  13.75364  13.72961  13.72927  14.74534  15.22721  17.08162  17.17761  17.46448  18.03910  18.24990  19.31599  20.20534  21.59313  22.70080  23.78970  24.65116  25.94548  26.55488  27.87038  28.87001  29.70499  30.76845  31.99793  31.90297  33.29641  27.68062  26.45515  24.61190  26.08791  31.54783  38.27063  35.45193  33.11545  33.35800  36.00067  37.66380  36.09247  38.55268  42.03333  40.06910  45.73519  49.16423  52.16550  51.79147  52.72258  53.80419  56.45901  55.41869  57.97048  58.62277  59.50799  61.40452  62.47925  62.54723  63.42538  64.63250  64.37066  64.92532  64.34816  64.06480  66.05239  64.63064  66.44484  66.18385  65.78423  66.35207  66.62224  65.06225  19.28414  12.29603  41.13148  23.64568  33.19376  40.87549  47.74892  55.06865  63.04904  63.68968  65.11347  66.20992  65.57122  66.14228  66.47786  65.29370  66.86318  66.81102  65.51165  66.70435  66.04823  66.20783  67.10295  66.03218  65.98729  66.13678  66.16329  64.90131  63.86114  63.72378  61.42463  62.96761  62.16914  61.20787  63.70094  62.70079  60.91239  61.95133  64.08703  63.14358  60.43163  61.73570  61.65267  60.34556  61.59463  60.57973  62.92444  62.39274  62.31237  60.81926  58.87651  59.42835  56.72741  55.66639  47.48464  46.65051  44.00579  45.10499  43.52200  48.92773  44.85450  56.42226  52.55234  33.43495  52.01911  54.36035  52.24990  55.37045  44.61695  52.52347  51.35203  51.24594  49.13268  54.20079  51.22588  57.08018  54.19430  58.19041  56.77924  56.94972  58.39875  57.70505  58.56165  58.76420  57.29592  58.77458  59.72343  58.79059  59.15363  59.23916  52.03759  58.35341  57.36074  58.06815  47.22498  52.18758  57.27871  58.72331  58.37204  58.56524  57.62346  57.90155  58.15426  58.87348  58.78178  57.54960  50.04327  53.07680  56.94574  56.68818  57.87054  57.70148  57.24679  57.42154  56.55083  55.91373  56.82876  56.76627  56.26799  56.58945  56.26126  53.37609  56.71091  55.80442  55.93716  56.30446  54.82486  53.84767  54.80582  56.20413  54.75287  54.97538  54.15085  50.47503  50.38601  45.96206  43.83602  36.61796  39.98490  28.13509  41.51930  32.53822  38.57940  35.99346  48.47653  47.89760  43.38854  36.32563  34.52951  38.35201  33.74399  37.65567  37.78725  33.63091  34.18758  35.60094  32.20576  39.82489  30.57441  41.04789  42.00575  44.06635  38.71944  42.22361  38.89388  38.30409  38.22666  43.42582  30.18192  28.64471  21.17092  18.77852  13.23405   9.70411   4.64010  11.78769   5.55111   7.33370   7.73743  18.94878  23.79434  16.20403  18.46797  12.15596  13.40119  17.15706   8.54638  16.68782  12.85758  23.86510   4.85486  26.99625  10.92316  15.51914  21.39048  17.29158  16.80336  13.87211  24.33840  18.59803  20.42245  22.65801  22.51836  26.08956  23.26854  26.56806  25.34925  26.60163  36.90710  38.31591  36.14892  41.83143  39.52227  33.62547  32.03979  33.27379  31.58967  35.65701  35.48754  36.18043  34.16924  41.80721  40.06711  37.99076  44.30715  39.38718  44.58847  43.92406  43.71177  44.85931  43.81433  45.48325  45.72748  44.08319  45.77230  45.70590  45.61423  45.83696  45.71788  45.59187  44.76630  45.72061  44.34311  44.99956  44.41464  42.06361  43.88891  44.93839  44.82213  44.38860  44.32868  45.08976  44.78517  44.88119  45.22290  44.38384  44.69947  44.25588  45.00486  43.16997  44.46141  44.54084  43.84348  44.62208  43.83458  44.69550  44.57374  44.45574  44.49832  43.69049  44.54040  44.30308  44.32986  43.40759  44.13430  43.48272  44.12637  43.17609  43.75632  43.91107  43.49525  43.67567  43.81989  43.09380  43.56766  43.41860  42.19283  43.00208  43.45326  43.21938  43.00389  43.03099  42.78836  42.89520  42.40009  42.74816  42.65293  42.59773  42.25979  40.81650  42.24473  40.82180  41.91439  41.17946  41.82510  41.62363  40.50338  41.43966  41.32480  38.18870  40.35607  41.19499  40.93256  39.83694  41.67145  38.63547  41.18757  39.92069  40.46236  39.91158  39.39675  37.74327  39.61879  38.92839  37.73787  39.05769  36.63718  36.11232  39.36070  37.18913  35.87538  38.89599  39.07853  32.79647  33.95488  33.05729  31.58657  37.68363  30.88870  31.78543  30.28667  30.59794  27.66011  28.17185  27.51529  31.98188  21.20128  29.43214  24.12514  23.83814  28.45455  17.35425  25.10575  13.65021  17.11382  12.85781   9.76408   3.24212  11.06957   4.89419   5.44182   8.30474   2.72764   5.47696   4.43258   5.52000   1.66260   7.06251   3.58590   3.97131   2.23731  14.07315  11.94683   5.90163   1.30629   0.61504   5.34544  14.38667   9.07541  16.07401  11.27858   9.82851  11.34807  15.07695   5.61475   5.75070   7.12081   1.82431  13.27194  10.78260   5.36857   8.67319  12.16030  11.91795   5.51585  15.57110  13.04169  17.08329  15.82428  18.69398  14.25798  19.36497  20.23839  27.01986  22.30337  21.37062  21.79070  23.62614  23.76035  25.24871  27.97458  26.22894  27.76583  27.60714  18.75048  27.70989  28.64197  28.40464  20.11282  30.73734  26.05517  26.33912  19.04022  26.31862  25.18558  24.07188  29.50165  27.21565  18.64107  25.83795  28.47613  26.42372  29.06156  26.85306  29.18514  27.05821  25.35124  29.81357  25.98438  20.80677  27.05724  26.30263  26.78933  26.53752  21.02367  27.34901  30.03160  25.59647  26.55145  25.46575  28.06513  25.99227  25.38544  29.38394  26.09018  26.36813  28.56493  28.33370  29.16798  27.61618  28.90402  29.28708  28.64012  27.97145  27.68791  28.99415  29.99081  26.91121  29.77914  29.81401  28.99969  30.29953  29.90955  28.52036  30.31409  29.80064  30.33442  29.78798  30.23782  29.87386  29.80033  29.73653  29.83218  29.62587  29.11756  29.74299  29.46281  29.26386  29.32175  29.39988  29.14551  28.76860  28.83504  28.39503  28.17610  28.48977  27.81049  27.46303  27.92912  26.80361  27.06704  26.24215  24.81494  25.30966  23.05410  24.49473  24.39319  24.17506  23.28741  15.85234  24.32275  25.23094  25.62522  25.28538  25.59873  25.71509  26.28780  26.09152  26.81930  26.34550  26.13948  25.80789  23.33949  25.45911  26.56030  26.45224  27.05774  26.53933  25.74807  25.28231  26.08350  26.96448  24.54396  25.81625  25.52144  25.43174  23.24930  21.86909  24.20044  26.25018  22.20998  21.39686  24.58026  21.86640  16.73618  24.05963  24.37879  16.26115  21.44586  22.91333  16.64868  19.53714  20.43285  17.32281  15.25761  14.53610  19.35804  16.90709  19.74670  13.47101  13.68513  17.71777  17.85902  11.13903  12.87999  18.69754  15.17796  13.51568  12.29505   8.30471  11.70355   5.24199   5.93317   9.81233   8.09058  10.48173   7.52211   9.18996   7.68050   8.37785   7.23389   7.75505   8.74486   5.98548   2.74918   3.94673   1.48149   1.40599   0.02504   0.17814   0.34711   0.02234   0.01043   0.00091   0.00049   0.00000   0.00003   0.00005   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00008   0.00021   0.00043   0.00002   0.00248   0.00000   0.00005   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00011   0.00000   0.00103   0.00078   0.00138   0.00004   0.00016   0.00006   0.00000   0.00000   0.00004   0.00440   0.00089   0.00000   0.00000   0.00502   0.00790   0.00124   0.00000   0.00441   0.00000   0.00355   0.00174   0.00045   0.00552   0.01648   0.15489   0.00035   0.00022   0.26097   0.03928   0.05978   0.00034   0.03405   0.06320   0.46675   0.01642   0.11915   0.33918   0.24259   0.60147   0.02811   0.45231   0.89175   0.75862   0.01261   0.66891   0.08931   0.20207   0.53649   0.28527   0.17083   0.52427   0.69561   0.24988   0.26368   0.52484   0.78796   0.63151   0.14381   0.41516   2.12107   1.35727   0.24269   0.06875   0.70119   1.33235   2.97480   1.13282   1.38632   2.18292   2.76616   3.34245   1.26139   1.48529   2.34804   0.60854   3.40793   2.05075   0.96904   0.47694   1.25542   1.63546   0.54062   0.26323   0.54533   0.97993   2.13137   4.00919   1.21761   0.65422   1.13451   2.72906   0.86211   2.44182   1.07502   3.26465   2.97738   2.47165   2.75603   0.97018   1.71068   4.67668   3.98828   5.38229   3.91630   4.56991   5.33658   5.16687   5.22697   6.72416   5.39615   6.70219   7.77085   7.82483   8.06669   5.63511   4.20891   5.63882   8.47258   8.84673   8.22217   5.68246   9.39292   8.84903   8.89964   8.47910   7.38170   9.61688   8.67238   8.53704   8.66238   8.19551   9.04171  10.55850   9.38400  10.36475  10.47787   9.31681   9.78781   9.36859  10.80837  10.31618   9.63161  10.03882  11.03574  10.90248  10.69652  10.36619  10.85155  10.82296  11.00614  10.89300  10.82934  10.97762  10.89622  11.14770  10.92542  11.52527  11.37929  11.46314  11.15195  11.48534  11.44021  11.35510  11.41718  11.64201  11.22976  11.48853  11.33446  11.73576  11.66067  11.64261  11.45681  11.76335  11.75293  11.56925  11.42792  11.74579  11.48295  11.54193  11.28493  11.29030  10.68712  10.44856  10.48924  10.34266  10.90370  10.40348  11.30614   9.60569  10.62862  10.81226  11.09125  11.36737  10.92792  11.19510  11.43780  11.82538  11.67650  11.49947  11.45489  10.54657  11.20452  11.05305  11.58697  12.05517  11.87425  12.11320  11.30250  11.69709  12.00934  11.42975  11.29778  10.71731  10.63948  10.59976  10.87679  11.31109  11.55143  11.30806  11.06043  10.98408  10.47034  10.83575  11.10779  11.52736  11.70837  11.89386  11.20886  11.55782  11.98570  11.92655  11.54653  11.63768  11.83078  12.17030  12.22471  11.89928  12.11080  12.09036  12.18545  12.23332  11.91046  12.04664  11.95737  11.81829  11.67533  11.87140  11.98658  11.48437  11.32268  11.06650  10.85355  11.27829  11.16666  11.22437  11.51897  11.29939  11.02844  11.69170  11.16349  11.32792  11.59032  10.77952  11.34407  11.34483  11.19048  11.36945  11.30255  11.44382  11.52214  11.36489  11.49999  11.36092  11.07307  11.38293  11.15738  11.14003   9.27029  10.85559  11.00658  10.77383  11.26215  11.02987  10.50528  10.95441  10.79691  10.91717  10.49045  10.49968  10.30914  10.71282  10.22960   9.67262  10.13916  10.36361   9.81274  10.63471  10.39218  10.16747  10.45743  10.11195  10.39761   8.84251  10.13178  10.41161   9.86227  10.31968  10.27939   7.83015  10.07803  10.13176   9.45425   8.62614   9.88548   9.49180   9.39516   9.58202   9.34375   8.91534   8.54458   7.55997   9.69063   8.57860   9.50573   9.34524   7.98344   8.58829   8.32149   9.40955   9.21155   9.41794   9.02018   6.63919   9.03160   8.52075   6.08618   7.63740   8.11778   8.88574   8.46367   6.89180   8.98652   8.80795   5.80967   7.01688   8.29539   8.46612   6.01719   5.89383   8.02527   8.37126   6.51837   5.97108   7.05042   8.34802   7.84224   7.09814   7.74432   1.85095   7.28315   8.06046   8.20799   6.90960   5.98866   7.86071   8.15436   5.31310   7.33258   4.13462   7.26105   8.16287   7.95142   6.21774   5.88440   4.89124   7.51249   6.92046   2.57050   6.53196   5.92963   6.62944   4.49212   5.24401   6.90190   6.47854   2.97593   5.14166   2.50903   4.87662   4.22247   1.88858   5.54684   2.95753   3.91043   5.19208   2.90881   1.41417   1.49315   2.37442   4.65231   4.29357   5.38004   1.18565   1.72479   1.21278   0.69401   1.20685   1.46913   1.16342   1.40673   3.03507   0.39042   0.00854   0.02489   0.22344   0.42208   0.86930   0.00031   0.04563   0.39189   0.13125   0.22844   0.00003   0.01586   0.00103   0.10506   0.03999   0.00010   0.00210   0.02460   0.00168   0.00046   0.00000   0.00000   0.00683   0.02485   0.00039   0.00000   0.00003   0.00001   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00002   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00002   0.00001   0.00000   0.00000   0.00003   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00003   0.00010   0.00000   0.00013   0.00018   0.00000   0.00000   0.00002   0.00000   0.00115   0.00036   0.00000   0.00000   0.00000   0.00000   0.00000   0.00059   0.00028   0.00005   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00001   0.00001   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00129   0.00023   0.00000   0.00000   0.00025   0.00107   0.00000   0.00283   0.00486   0.00000   0.00002   0.00024   0.00083   0.00000   0.00524   0.00236   0.00000   0.05991   0.00312   0.00328   0.00215   0.00086   0.00835   0.00810   0.05357   0.24624   0.00663   0.00036   0.06113   0.13185   0.03656   0.05394   0.11858   0.22263   0.39882   0.10147   0.12758   0.10359   0.06961   0.05688   0.08475   0.03148   0.51028   0.11170   0.44987   0.04904   0.35015   0.43810   0.51745   0.91861   0.52737   1.09027   1.59223   0.64355   0.31300   1.37282   0.81596   1.59317   1.01982   1.89214   1.70703   1.61262   0.16144   1.32011   2.05807   1.35506   2.34958   1.70197   2.14093   0.42685   1.91240   2.30593   0.89922   1.73437   2.20069   2.42239   1.69597   1.89942   1.46442   1.15306   0.86724   0.97922   0.86999   0.46703   0.34385   0.32983   0.22642   0.24693   0.28200   0.35137   0.80573   1.44652   0.77191   0.64232   0.64836   0.46523   0.55044   0.63657   0.60749   0.37726   0.66663   0.98828   0.97783   0.84244   1.49024   1.58333   1.66102   1.57648   2.21648   2.19867   1.74574   1.67842   2.22040   2.25255   2.54915   2.11026   2.58433   2.57060   2.69634   2.70371   2.20984   2.64657   1.85302   2.48285   2.50935   2.41873   1.99430   2.38270   2.57241   2.60703   2.12954   2.02956   1.68353   1.97036   1.41242   1.54693   1.12115   1.38157   1.65912   1.48336   1.64055   1.68305   2.41802   1.92793   1.61254   1.58251   1.56594   1.78673   1.55503   1.62326   1.93542   1.80316   1.56691   1.95475   1.87398   2.01982   2.12185   2.07324   2.35076   2.17327   1.84094   2.57029   2.69844   2.61410   2.53086   2.38274   2.53313   2.17224   2.48840   2.66891   2.68525   2.57208   2.47837   2.71050   2.54488   2.68402   2.26317   2.71159   2.72248   2.72836   2.76006   2.00353   2.61040   2.74813   2.08367   2.79758   2.82138   2.69299   2.80955   2.77843   2.81581   2.80606   2.51263   2.77284   2.27734   2.76324   2.82411   2.76919   2.69002   2.72517   2.68997   2.23074   2.47537   2.75826   2.79247   2.80607   2.47982   2.64405   2.81260   2.74529   2.16525   2.80800   2.78896   2.82348   2.82038   2.80235   2.81062   2.80537   2.42002   2.79835   2.79357   2.73430   2.77752   2.78792   2.77271   2.76191   2.76959   2.72512   2.68664   2.74135   2.65377   2.71422   2.57837   2.38750   2.29837   2.26205   2.48663   2.59546   2.63305   2.66937   2.59549   2.38915   2.48998   2.51118   2.59713   2.38161   1.79804   2.46815   2.14742   2.34823   2.46063   2.06883   2.52678   2.59107   2.54003   2.48641   2.10950   2.44012   2.14473   2.52821   2.54544   2.11934   2.47847   2.55224   2.49840   1.80133   2.38878   1.59799   2.51384   2.28734   1.99103   2.40296   2.44023   2.20137   2.52002   2.50539   2.25437   2.08148   2.35339   2.27543   1.78812   2.14682   1.96586   2.22638   2.26148   2.33123   2.18961   1.94767   2.32143   2.17615   2.28494   2.36976   2.33136   2.42679   2.45705   2.44185   2.40868   2.18698   2.05476   2.35303   2.35027   2.42326   2.36597   2.36140   2.33802   2.34393   2.38084   2.21655   2.25228   2.21690   2.35047   2.37595   2.38387   2.34189   2.21241   2.29783   2.27502   2.31868   2.15703   2.25776   2.18207   2.26024   2.19821   2.24196   2.21286   2.17320   2.00232   2.24924   2.11793   1.92409   2.11223   2.17314   2.10861   2.07763   2.09258   2.08405   1.91425   2.03162   1.99030   1.86430   1.98569   2.07222   2.00059   1.86069   1.68887   1.96287   1.83688   1.79608   2.00061   1.99826   1.80625   1.61406   1.89741   1.90743   1.79279   1.90185   1.92752   1.71521   1.60133   1.80320   1.90257   1.92978   1.93400   1.71013   1.77062   1.50494   1.66568   1.72489   1.85593   1.81365   1.79296   1.71518   1.53677   1.63894   1.54875   1.66987   1.62016   1.43080   1.37161   1.66802   1.53399   1.54002   1.54527   1.60032   1.62182   1.63630   1.50278   1.53222   1.63207   1.52658   1.66049   1.58875   1.64226   1.73108   1.61951   1.75404   1.74015   1.64750   1.29963   1.02268   1.03187   1.38454   1.45861   1.52671   1.14599   1.07973   1.33610   1.58380   1.47090   1.56084   1.41634   1.49764   1.55133   1.33819   1.36404   1.52974   1.47476   1.32383   1.45318   1.52779   1.41833   1.19908   0.90478   1.09214   1.08798   1.40513   1.36711   1.08013   1.29914   1.12785   1.09115   1.29744   1.01209   0.98044   0.41845   1.01139   1.33983   1.27548   1.10171   1.08644   0.95901   1.12361   1.41334   1.39617   1.25086   1.34601   0.84728   1.29191   1.34341   0.95166   1.16287   0.78620   0.89293   0.26359   0.82080   0.93823   1.15578   1.20899   0.81942   0.83780   0.54824   0.95121   0.87941   0.83720   1.21467   0.59467   0.31923   0.95852   0.30332   0.91658   0.55967   1.08129   1.00924   0.75937   0.62407   1.06751   1.06548   0.95368   0.90175   0.25523   0.76292   1.06733   0.74590   0.01583   0.00002   0.00004   0.00007   0.00208   0.00657   0.00518   0.00925   0.00810   0.02062   0.02872   0.02579   0.02395   0.02252   0.01950   0.01848   0.01265   0.00388   0.00262   0.00300   0.00309   0.00651   0.00692   0.00578   0.00635   0.00623   0.00657   0.00711   0.00777   0.00853   0.00923   0.00994   0.01061   0.01130   0.01199   0.01266   0.01332   0.01398   0.01463   0.01532   0.01596   0.01659   0.01719   0.01778   0.01834   0.01891   0.01941   0.01991   0.02040   0.02061   0.02080   0.02149   0.02013   0.01976   0.02178   0.01684   0.01167   0.01559   0.01211   0.01153   0.01160   0.00919   0.00936   0.01071   0.00830   0.00919   0.00822   0.00863   0.00938   0.01179   0.01349   0.01099   0.01207   0.01133   0.01059   0.00888   0.00761   0.00909   0.00979   0.00837   0.01041   0.00932   0.00867   0.01033   0.00952   0.01083   0.00895   0.00989   0.01148   0.01022   0.01049   0.01063   0.01373   0.01104   0.01174   0.01035   0.01258   0.01049   0.01290   0.01419   0.01675   0.01727   0.01270   0.01458   0.01543   0.01484   0.01404   0.01680   0.01893   0.01947   0.02041   0.01977   0.02006   0.01906   0.02034   0.01996   0.02003   0.01996   0.01979   0.01963   0.01946   0.01925   0.01905   0.01885   0.01866   0.01846   0.01648   0.01465   0.01304   0.01166   0.01042   0.00932   0.00833   0.00744   0.00667   0.00599   0.00537   0.00483   0.00434   0.00392   0.00355   0.00322   0.00293   0.00267   0.00243   0.00222   0.00203   0.00186   0.00171   0.00157   0.00145   0.00133   0.00123   0.00114   0.00105   0.00098   0.00091   0.00085   0.00079   0.00074   0.00069 
