aPAR by Cab per leaf layer 
umol-2s-1 
   816.53   787.87   760.30   733.76   708.22   683.64   659.98   637.20   615.28   594.17   573.85   554.29   535.45   517.31   499.84   483.01   466.81   451.21   436.18   421.71   407.76   394.34   381.40   368.95   356.95   345.40   334.27   323.55   313.23   303.29   293.73   284.52   275.65   267.11   258.90   251.00   243.40   236.09   229.06   222.30   215.81   209.57   203.59   197.84   192.33   187.05   181.98   177.14   172.50   168.07   163.85   159.81   155.97   152.32   148.85   145.56   142.44   139.51   136.74   134.15     0.00
   800.69   772.49   745.36   719.26   694.13   669.96   646.70   624.31   602.75   582.01   562.04   542.81   524.30   506.48   489.32   472.80   456.89   441.57   426.82   412.61   398.93   385.76   373.07   360.85   349.08   337.75   326.84   316.33   306.22   296.48   287.10   278.07   269.39   261.03   252.98   245.25   237.80   230.65   223.77   217.15   210.80   204.70   198.84   193.23   187.84   182.67   177.73   172.99   168.46   164.14   160.01   156.07   152.32   148.76   145.37   142.17   139.13   136.27   133.58   131.06     0.00
   785.70   757.94   731.24   705.54   680.83   657.04   634.16   612.13   590.94   570.54   550.90   532.00   513.81   496.29   479.43   463.20   447.57   432.52   418.03   404.08   390.64   377.71   365.25   353.26   341.71   330.59   319.88   309.57   299.65   290.10   280.90   272.05   263.53   255.34   247.45   239.87   232.58   225.56   218.82   212.35   206.13   200.15   194.42   188.92   183.64   178.59   173.75   169.12   164.69   160.46   156.43   152.58   148.92   145.43   142.13   139.00   136.04   133.25   130.63   128.17     0.00
   771.47   744.13   717.84   692.55   668.22   644.81   622.29   600.61   579.76   559.69   540.38   521.79   503.89   486.67   470.09   454.14   438.77   423.98   409.74   396.03   382.83   370.13   357.89   346.11   334.77   323.85   313.34   303.22   293.48   284.10   275.08   266.39   258.04   250.00   242.26   234.82   227.67   220.80   214.19   207.84   201.74   195.89   190.27   184.88   179.72   174.77   170.03   165.49   161.16   157.02   153.07   149.31   145.73   142.32   139.09   136.04   133.15   130.42   127.86   125.47     0.00
   757.93   731.00   705.11   680.20   656.24   633.19   611.02   589.68   569.16   549.41   530.40   512.11   494.51   477.56   461.26   445.56   430.45   415.91   401.91   388.43   375.46   362.97   350.94   339.37   328.22   317.49   307.17   297.23   287.66   278.45   269.59   261.06   252.86   244.97   237.38   230.08   223.06   216.31   209.83   203.60   197.62   191.88   186.37   181.09   176.02   171.17   166.53   162.09   157.84   153.78   149.92   146.23   142.73   139.40   136.24   133.25   130.42   127.76   125.26   122.92     0.00
   745.02   718.49   692.97   668.44   644.84   622.13   600.30   579.29   559.08   539.63   520.92   502.92   485.59   468.92   452.87   437.43   422.56   408.26   394.48   381.23   368.47   356.19   344.36   332.98   322.03   311.48   301.33   291.56   282.16   273.11   264.40   256.03   247.97   240.22   232.76   225.59   218.70   212.08   205.71   199.60   193.73   188.10   182.69   177.51   172.54   167.78   163.23   158.87   154.71   150.73   146.94   143.33   139.90   136.64   133.54   130.62   127.85   125.25   122.80   120.52     0.00
   732.69   706.54   681.39   657.21   633.96   611.59   590.08   569.38   549.48   530.32   511.90   494.17   477.11   460.69   444.90   429.70   415.06   400.98   387.43   374.39   361.83   349.75   338.12   326.92   316.15   305.78   295.79   286.19   276.95   268.05   259.49   251.26   243.34   235.72   228.39   221.35   214.58   208.07   201.82   195.82   190.05   184.52   179.21   174.12   169.25   164.58   160.11   155.83   151.75   147.85   144.13   140.59   137.22   134.03   131.00   128.13   125.42   122.87   120.48   118.24     0.00
   720.89   695.11   670.32   646.48   623.56   601.52   580.31   559.92   540.31   521.44   503.29   485.82   469.02   452.85   437.30   422.33   407.92   394.06   380.71   367.87   355.52   343.62   332.18   321.16   310.56   300.35   290.53   281.08   271.99   263.24   254.82   246.73   238.94   231.45   224.25   217.32   210.67   204.27   198.13   192.23   186.56   181.13   175.91   170.91   166.12   161.54   157.15   152.95   148.94   145.11   141.47   137.99   134.69   131.55   128.58   125.77   123.11   120.62   118.27   116.08     0.00
   709.58   684.15   659.71   636.20   613.60   591.87   570.97   550.87   531.54   512.94   495.06   477.85   461.29   445.36   430.04   415.29   401.10   387.45   374.31   361.66   349.49   337.78   326.51   315.67   305.23   295.19   285.52   276.22   267.27   258.66   250.38   242.42   234.75   227.39   220.30   213.49   206.94   200.65   194.61   188.81   183.24   177.90   172.77   167.86   163.15   158.65   154.33   150.21   146.27   142.51   138.93   135.52   132.28   129.20   126.28   123.52   120.92   118.47   116.18   114.03     0.00
   698.72   673.64   649.53   626.35   604.06   582.63   562.02   542.20   523.14   504.81   487.18   470.21   453.90   438.20   423.09   408.56   394.58   381.13   368.18   355.73   343.74   332.20   321.10   310.42   300.15   290.26   280.74   271.58   262.77   254.30   246.15   238.30   230.76   223.51   216.54   209.84   203.40   197.21   191.27   185.56   180.08   174.83   169.79   164.96   160.33   155.90   151.66   147.60   143.73   140.04   136.52   133.17   129.98   126.96   124.10   121.39   118.83   116.43   114.18   112.07     0.00
