latent heat flux per layer 
Wm-2
   123.33   121.53   119.70   117.86   116.00   114.13   112.24   110.34   108.43   106.52   104.60   102.67   100.75    98.82    96.89    94.96    93.04    91.12    89.21    87.30    85.41    83.53    81.66    79.81    77.98    76.16    74.37    72.61    70.87    69.16    67.48    65.82    64.21    62.62    61.08    59.57    58.10    56.66    55.27    53.92    52.61    51.34    50.12    48.94    47.81    46.72    45.67    44.67    43.72    42.81    41.95    41.13    40.36    39.64    38.96    38.33    37.75    37.21    36.72    36.28    58.89
   124.11   122.26   120.40   118.51   116.60   114.68   112.75   110.81   108.86   106.90   104.93   102.96   100.99    99.02    97.04    95.07    93.11    91.15    89.19    87.25    85.32    83.40    81.50    79.61    77.75    75.90    74.09    72.29    70.53    68.79    67.09    65.42    63.78    62.18    60.62    59.10    57.61    56.17    54.77    53.41    52.09    50.82    49.59    48.41    47.27    46.18    45.13    44.13    43.18    42.27    41.41    40.59    39.83    39.11    38.43    37.80    37.22    36.69    36.20    35.77    58.54
   124.82   122.93   121.01   119.08   117.13   115.17   113.19   111.20   109.21   107.20   105.19   103.18   101.17    99.15    97.14    95.13    93.12    91.12    89.13    87.15    85.18    83.23    81.29    79.38    77.48    75.61    73.77    71.95    70.16    68.41    66.69    65.00    63.35    61.73    60.16    58.62    57.13    55.68    54.27    52.91    51.58    50.31    49.08    47.89    46.75    45.66    44.62    43.62    42.66    41.76    40.90    40.08    39.32    38.60    37.93    37.30    36.73    36.20    35.72    35.28    58.24
   125.45   123.52   121.56   119.58   117.59   115.58   113.56   111.53   109.49   107.45   105.40   103.34   101.29    99.23    97.18    95.13    93.08    91.04    89.02    87.00    85.00    83.02    81.05    79.11    77.19    75.29    73.43    71.59    69.78    68.01    66.27    64.57    62.90    61.28    59.69    58.15    56.65    55.19    53.78    52.41    51.09    49.81    48.58    47.39    46.25    45.16    44.12    43.12    42.17    41.26    40.41    39.60    38.83    38.12    37.45    36.83    36.26    35.73    35.25    34.82    57.96
   126.02   124.05   122.04   120.03   117.99   115.94   113.88   111.80   109.72   107.64   105.54   103.45   101.35    99.26    97.17    95.08    93.00    90.93    88.87    86.82    84.79    82.78    80.78    78.81    76.87    74.95    73.06    71.21    69.38    67.60    65.84    64.13    62.45    60.82    59.23    57.68    56.17    54.71    53.30    51.92    50.60    49.32    48.09    46.90    45.77    44.68    43.63    42.64    41.69    40.79    39.94    39.13    38.37    37.66    36.99    36.38    35.81    35.28    34.81    34.38    57.67
   126.54   124.52   122.48   120.41   118.34   116.24   114.14   112.03   109.90   107.78   105.65   103.51   101.38    99.24    97.12    94.99    92.88    90.77    88.68    86.60    84.55    82.51    80.49    78.50    76.53    74.59    72.69    70.82    68.98    67.18    65.41    63.69    62.01    60.37    58.77    57.21    55.70    54.24    52.82    51.45    50.13    48.85    47.62    46.43    45.30    44.21    43.17    42.18    41.23    40.34    39.49    38.68    37.93    37.22    36.56    35.95    35.38    34.86    34.39    33.97    57.43
   127.00   124.94   122.86   120.75   118.63   116.50   114.36   112.20   110.04   107.87   105.70   103.53   101.36    99.19    97.03    94.87    92.72    90.59    88.47    86.36    84.28    82.21    80.17    78.16    76.18    74.22    72.30    70.41    68.56    66.75    64.98    63.25    61.56    59.91    58.31    56.75    55.24    53.78    52.36    50.99    49.66    48.39    47.16    45.98    44.85    43.76    42.72    41.74    40.79    39.90    39.06    38.26    37.51    36.80    36.15    35.54    34.97    34.46    33.99    33.57    57.22
   127.42   125.32   123.19   121.05   118.89   116.71   114.53   112.33   110.13   107.93   105.72   103.51   101.30    99.10    96.90    94.71    92.54    90.37    88.22    86.09    83.98    81.90    79.84    77.81    75.81    73.84    71.90    70.00    68.14    66.32    64.54    62.81    61.11    59.46    57.86    56.30    54.79    53.32    51.90    50.53    49.21    47.94    46.71    45.54    44.41    43.33    42.29    41.31    40.37    39.48    38.64    37.85    37.10    36.40    35.75    35.14    34.59    34.07    33.61    33.19    57.03
   127.79   125.65   123.48   121.30   119.10   116.88   114.66   112.43   110.19   107.95   105.70   103.46   101.21    98.98    96.75    94.53    92.32    90.13    87.95    85.80    83.67    81.56    79.49    77.44    75.42    73.44    71.50    69.59    67.72    65.89    64.11    62.37    60.67    59.02    57.41    55.85    54.34    52.88    51.46    50.09    48.77    47.50    46.28    45.11    43.98    42.91    41.88    40.90    39.96    39.08    38.24    37.45    36.71    36.02    35.37    34.77    34.21    33.71    33.24    32.83    56.85
   128.13   125.94   123.73   121.51   119.27   117.02   114.75   112.48   110.21   107.93   105.65   103.37   101.09    98.82    96.56    94.31    92.08    89.86    87.66    85.49    83.34    81.21    79.12    77.06    75.03    73.04    71.08    69.17    67.29    65.46    63.67    61.93    60.23    58.58    56.97    55.41    53.90    52.44    51.03    49.66    48.35    47.08    45.86    44.69    43.57    42.50    41.48    40.50    39.57    38.69    37.86    37.08    36.34    35.65    35.00    34.41    33.86    33.35    32.89    32.48    56.68
   128.42   126.20   123.95   121.68   119.41   117.12   114.81   112.51   110.19   107.88   105.56   103.25   100.94    98.64    96.35    94.07    91.81    89.57    87.35    85.16    82.99    80.85    78.74    76.67    74.63    72.63    70.67    68.74    66.87    65.03    63.24    61.49    59.79    58.14    56.54    54.98    53.47    52.01    50.60    49.24    47.93    46.67    45.45    44.29    43.17    42.11    41.09    40.12    39.19    38.32    37.49    36.71    35.98    35.29    34.65    34.06    33.51    33.01    32.56    32.15    56.52
   128.68   126.42   124.13   121.83   119.51   117.18   114.84   112.50   110.15   107.80   105.44   103.10   100.76    98.43    96.11    93.81    91.52    89.26    87.02    84.81    82.63    80.47    78.35    76.27    74.22    72.21    70.25    68.32    66.44    64.60    62.81    61.06    59.36    57.71    56.11    54.55    53.05    51.59    50.19    48.83    47.52    46.26    45.06    43.90    42.79    41.72    40.71    39.75    38.83    37.96    37.14    36.36    35.63    34.95    34.31    33.73    33.18    32.69    32.24    31.83    56.37
   128.91   126.60   124.28   121.94   119.58   117.21   114.84   112.46   110.07   107.68   105.30   102.92   100.55    98.19    95.85    93.52    91.22    88.94    86.68    84.45    82.25    80.09    77.96    75.87    73.81    71.80    69.83    67.90    66.01    64.17    62.38    60.63    58.94    57.29    55.69    54.14    52.63    51.18    49.78    48.43    47.13    45.87    44.67    43.52    42.41    41.35    40.35    39.39    38.47    37.61    36.79    36.02    35.30    34.62    33.99    33.40    32.87    32.37    31.93    31.52    56.24
