timestep year t Ta Tss(1) Tss(2) Tcave Tsave 
""        ""  JulianDay  ^oC ^oC ^oC ^oC ^oC 
        1          0    0.0000     20.00     24.41     44.45     24.04      28.05
        2          0    0.0000     20.00     24.10     44.26     24.03      27.76
        3          0    0.0000     20.00     23.89     44.12     24.01      27.56
        4          0    0.0000     20.00     23.74     44.04     23.97      27.43
        5          0    0.0000     20.00     23.64     43.97     23.94      27.33
        6          0    0.0000     20.00     23.56     43.93     23.90      27.26
