raa rawc raws ustar 
sm-1 sm-1 sm-1 ms-1 
        10.2014         12.5194         73.1906          0.3024
        10.2160         12.5196         73.2423          0.3021
        10.2366         12.5198         73.3151          0.3018
        10.2582         12.5202         73.3913          0.3014
        10.2801         12.5205         73.4684          0.3010
        10.3017         12.5208         73.5443          0.3007
