%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=216069, 2022/07/21 16:55:39.70)
1 618  1.197607289793807261e+01 0 0 1.780835e+01 3.571067e+00 
2 631  1.116165444916090799e+01 0 0 2.149864e+01 2.441835e+00 
3 644  1.097504578131954212e+01 0 0 2.437464e+01 4.651116e+00 
4 657  1.105570471967592994e+01 0 0 3.023893e+01 3.650593e+00 
5 670  1.109563222014831219e+01 0 0 2.215214e+01 3.046894e+00 
6 683  1.078681275851316812e+01 0 0 2.693622e+01 2.453936e+00 
7 696  1.078847041931451223e+01 0 0 2.677233e+01 2.999160e+00 
8 709  1.079901906504061060e+01 0 0 2.772858e+01 2.793101e+00 
9 722  1.078720525893489146e+01 0 0 2.720576e+01 3.319870e+00 
10 735  1.078817966216712776e+01 0 0 2.729424e+01 3.408696e+00 
11 748  1.080141713156001693e+01 0 0 2.629607e+01 3.551908e+00 
12 761  1.078926608073680882e+01 0 0 2.736537e+01 3.004266e+00 
13 774  1.078819150744593891e+01 0 0 2.729512e+01 3.153717e+00 
14 787  1.078664671408665043e+01 0 0 2.697067e+01 3.163844e+00 
15 800  1.078696640280409191e+01 0 0 2.691215e+01 3.085022e+00 
16 813  1.078651074085570194e+01 0 0 2.702816e+01 3.054641e+00 
17 826  1.078651590505232960e+01 0 0 2.706458e+01 3.039885e+00 
18 839  1.078672885354159128e+01 0 0 2.713543e+01 3.058437e+00 
19 852  1.078651159873786547e+01 0 0 2.702716e+01 2.907550e+00 
20 865  1.078656526138187211e+01 0 0 2.709151e+01 2.889080e+00 
21 878  1.078666963911698495e+01 0 0 2.712242e+01 3.111447e+00 
22 891  1.078650954163280495e+01 0 0 2.702968e+01 3.033744e+00 
23 904  1.078650475071046699e+01 0 0 2.704790e+01 2.996522e+00 
24 917  1.078651542646951000e+01 0 0 2.706415e+01 3.025629e+00 
25 930  1.078650434192362972e+01 0 0 2.704519e+01 2.939478e+00 
26 943  1.078650478801842993e+01 0 0 2.704806e+01 3.010151e+00 
27 956  1.078650430284459283e+01 0 0 2.704456e+01 2.990652e+00 
28 969  1.078650428469933864e+01 0 0 2.704388e+01 3.028656e+00 
29 982  1.078650435050872858e+01 0 0 2.704530e+01 3.054201e+00 
30 995  1.078650441993361397e+01 0 0 2.704146e+01 3.008879e+00 
31 1008  1.078650429226466656e+01 0 0 2.704427e+01 3.000027e+00 
32 1021  1.078650429268641808e+01 0 0 2.704429e+01 3.009747e+00 
33 1034  1.078650428639850034e+01 0 0 2.704341e+01 3.002346e+00 
34 1047  1.078650428425741126e+01 0 0 2.704361e+01 3.008718e+00 
35 1060  1.078650428398423422e+01 0 0 2.704369e+01 3.015435e+00 
36 1073  1.078650428416315599e+01 0 0 2.704380e+01 3.017052e+00 
37 1086  1.078650428396423955e+01 0 0 2.704370e+01 3.020535e+00 
38 1099  1.078650428399105365e+01 0 0 2.704368e+01 3.025372e+00 
39 1112  1.078650428457819999e+01 0 0 2.704387e+01 3.031537e+00 
40 1125  1.078650428407646267e+01 0 0 2.704365e+01 3.022124e+00 
41 1138  1.078650428408579209e+01 0 0 2.704365e+01 3.014073e+00 
42 1151  1.078650428396285399e+01 0 0 2.704373e+01 3.014455e+00 
43 1164  1.078650428396069394e+01 0 0 2.704372e+01 3.012732e+00 
44 1177  1.078650428449188325e+01 0 0 2.704386e+01 3.003690e+00 
45 1190  1.078650428397505578e+01 0 0 2.704374e+01 2.982028e+00 
46 1203  1.078650428429612518e+01 0 0 2.704360e+01 2.996327e+00 
47 1216  1.078650428396139205e+01 0 0 2.704372e+01 3.027864e+00 
48 1229  1.078650428396249339e+01 0 0 2.704372e+01 2.987619e+00 
49 1242  1.078650428398401040e+01 0 0 2.704375e+01 3.015840e+00 
50 1255  1.078650428397468453e+01 0 0 2.704374e+01 3.014341e+00 
51 1268  1.078650428396332472e+01 0 0 2.704373e+01 3.015267e+00 
52 1281  1.078650428396114158e+01 0 0 2.704372e+01 3.017828e+00 
