%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=216069, 2022/07/21 16:55:39.70)
1 8 4.397043e+01 9.420318e-01 2.041827e-02 2.041827e-02 9.420318e-01 
2 15 4.380512e+01 9.121777e-01 1.931649e-02 1.931649e-02 9.121777e-01 
3 22 4.915957e+01 8.329898e-01 2.121640e-02 2.121640e-02 8.329898e-01 
4 29 3.922907e+01 7.512268e-01 2.018733e-02 2.018733e-02 7.512268e-01 
5 36 3.609329e+01 6.842151e-01 1.986542e-02 1.986542e-02 6.842151e-01 
6 43 3.744290e+01 6.107149e-01 2.114813e-02 2.114813e-02 6.107149e-01 
7 50 2.863652e+01 5.449574e-01 1.963471e-02 1.963471e-02 5.449574e-01 
8 57 2.592582e+01 4.839442e-01 1.984237e-02 1.984237e-02 4.839442e-01 
9 64 2.426400e+01 4.609925e-01 1.830659e-02 1.830659e-02 4.609925e-01 
10 71 1.989574e+01 4.272954e-01 1.673910e-02 1.673910e-02 4.272954e-01 
11 78 1.525500e+01 3.808441e-01 1.509101e-02 1.509101e-02 3.808441e-01 
12 85 1.282126e+01 3.465785e-01 1.397859e-02 1.397859e-02 3.465785e-01 
13 92 1.480834e+01 3.090704e-01 1.632605e-02 1.632605e-02 3.090704e-01 
14 99 1.347318e+01 2.750202e-01 1.531873e-02 1.531873e-02 2.750202e-01 
15 106 1.159914e+01 2.442503e-01 1.500680e-02 1.500680e-02 2.442503e-01 
16 113 1.456151e+01 2.223474e-01 1.927113e-02 1.927113e-02 2.223474e-01 
17 120 1.501151e+01 1.975451e-01 1.937685e-02 1.937685e-02 1.975451e-01 
18 127 1.192059e+01 1.758849e-01 1.812384e-02 1.812384e-02 1.758849e-01 
19 134 1.161236e+01 1.576614e-01 1.839031e-02 1.839031e-02 1.576614e-01 
20 141 9.116404e+00 1.413380e-01 1.691027e-02 1.691027e-02 1.413380e-01 
21 148 8.498383e+00 1.270112e-01 1.660976e-02 1.660976e-02 1.270112e-01 
22 155 7.527016e+00 1.127856e-01 1.668189e-02 1.668189e-02 1.127856e-01 
23 162 7.729116e+00 1.005520e-01 1.847186e-02 1.847186e-02 1.005520e-01 
24 169 6.067057e+00 8.996917e-02 1.742877e-02 1.742877e-02 8.996917e-02 
25 176 4.589656e+00 8.042702e-02 1.560802e-02 1.560802e-02 8.042702e-02 
26 183 3.406562e+00 7.219782e-02 1.385520e-02 1.385520e-02 7.219782e-02 
27 190 2.902109e+00 6.529863e-02 1.297885e-02 1.297885e-02 6.529863e-02 
28 197 2.311572e+00 5.824851e-02 1.187088e-02 1.187088e-02 5.824851e-02 
29 204 1.887943e+00 5.188236e-02 1.088447e-02 1.088447e-02 5.188236e-02 
30 211 1.451747e+00 4.621297e-02 9.811963e-03 9.811963e-03 4.621297e-02 
31 218 1.566424e+00 4.150136e-02 1.084289e-02 1.084289e-02 4.150136e-02 
32 225 1.268645e+00 3.735080e-02 1.035564e-02 1.035564e-02 3.735080e-02 
33 232 9.650194e-01 3.343917e-02 9.594762e-03 9.594762e-03 3.343917e-02 
34 239 7.698657e-01 2.988706e-02 8.914147e-03 8.914147e-03 2.988706e-02 
35 246 6.877737e-01 2.661395e-02 9.279980e-03 9.279980e-03 2.661395e-02 
36 253 5.895029e-01 2.363997e-02 9.055804e-03 9.055804e-03 2.363997e-02 
37 260 4.499611e-01 2.117516e-02 8.256746e-03 8.256746e-03 2.117516e-02 
38 267 4.362654e-01 1.916507e-02 8.534423e-03 8.534423e-03 1.916507e-02 
39 274 4.252309e-01 1.707205e-02 9.233010e-03 9.233010e-03 1.707205e-02 
40 281 3.132364e-01 1.515192e-02 8.307595e-03 8.307595e-03 1.515192e-02 
41 288 2.287685e-01 1.350375e-02 7.416225e-03 7.416225e-03 1.350375e-02 
42 295 2.066721e-01 1.198330e-02 7.392411e-03 7.392411e-03 1.198330e-02 
43 302 2.716203e-01 1.067104e-02 9.567469e-03 9.567469e-03 1.067104e-02 
44 309 2.461488e-01 9.583279e-03 9.034471e-03 9.034471e-03 9.583279e-03 
45 316 2.457058e-01 9.467341e-03 8.498233e-03 8.498233e-03 9.467341e-03 
46 323 2.457458e-01 9.407010e-03 7.655621e-03 7.655621e-03 9.407010e-03 
47 330 1.976086e-01 9.057389e-03 6.804003e-03 6.804003e-03 9.057389e-03 
48 337 1.458661e-01 8.270467e-03 6.075534e-03 6.075534e-03 8.270467e-03 
49 344 1.097838e-01 7.412751e-03 5.441706e-03 5.441706e-03 7.412751e-03 
50 351 8.999686e-02 6.949357e-03 4.857061e-03 4.857061e-03 6.949357e-03 
51 358 6.395167e-02 6.383643e-03 4.313642e-03 4.313642e-03 6.383643e-03 
52 365 4.706817e-02 5.722429e-03 3.844899e-03 3.844899e-03 5.722429e-03 
53 372 4.156067e-02 5.382367e-03 3.493555e-03 3.493555e-03 5.382367e-03 
54 379 4.219207e-02 5.639337e-03 3.133448e-03 3.133448e-03 5.639337e-03 
55 386 4.149088e-02 5.673045e-03 2.799488e-03 2.799488e-03 5.673045e-03 
56 393 5.076839e-02 6.768972e-03 2.494205e-03 2.494205e-03 6.768972e-03 
57 400 4.617504e-02 6.297008e-03 2.216729e-03 2.216729e-03 6.297008e-03 
58 407 4.109224e-02 5.945197e-03 1.970255e-03 1.970255e-03 5.945197e-03 
59 414 3.636238e-02 5.932425e-03 1.754111e-03 1.754111e-03 5.932425e-03 
60 421 3.658376e-02 6.481967e-03 1.587155e-03 1.587155e-03 6.481967e-03 
61 428 2.993304e-02 5.872929e-03 1.451297e-03 1.451297e-03 5.872929e-03 
62 435 2.662328e-02 5.587236e-03 1.323046e-03 1.323046e-03 5.587236e-03 
63 442 2.483614e-02 5.397719e-03 1.205571e-03 1.205571e-03 5.397719e-03 
64 449 2.810746e-02 5.604480e-03 1.198603e-03 1.198603e-03 5.604480e-03 
65 456 2.187068e-02 5.021988e-03 1.104493e-03 1.104493e-03 5.021988e-03 
66 463 1.919297e-02 4.945203e-03 9.938571e-04 9.938571e-04 4.945203e-03 
67 470 1.834368e-02 4.945614e-03 8.926657e-04 8.926657e-04 4.945614e-03 
68 477 1.378971e-02 4.456344e-03 7.986233e-04 7.986233e-04 4.456344e-03 
69 484 1.089499e-02 4.005420e-03 7.226563e-04 7.226563e-04 4.005420e-03 
70 491 9.756199e-03 3.847122e-03 6.645192e-04 6.645192e-04 3.847122e-03 
71 498 8.176261e-03 3.592195e-03 5.947118e-04 5.947118e-04 3.592195e-03 
72 505 7.291246e-03 3.286941e-03 5.612710e-04 5.612710e-04 3.286941e-03 
73 512 5.960438e-03 3.028354e-03 5.032656e-04 5.032656e-04 3.028354e-03 
74 519 6.097905e-03 3.292663e-03 4.481124e-04 4.481124e-04 3.292663e-03 
75 526 5.341267e-03 3.043101e-03 4.096926e-04 4.096926e-04 3.043101e-03 
76 533 6.271485e-03 3.577994e-03 3.687615e-04 3.687615e-04 3.577994e-03 
77 540 7.185179e-03 3.952932e-03 3.307991e-04 3.307991e-04 3.952932e-03 
78 547 8.298277e-03 4.355353e-03 2.961084e-04 2.961084e-04 4.355353e-03 
79 554 6.714195e-03 3.923425e-03 2.684660e-04 2.684660e-04 3.923425e-03 
80 561 5.099868e-03 3.495021e-03 2.415394e-04 2.415394e-04 3.495021e-03 
81 568 4.593150e-03 3.421196e-03 2.154337e-04 2.154337e-04 3.421196e-03 
82 575 3.456787e-03 3.077244e-03 1.928137e-04 1.928137e-04 3.077244e-03 
83 582 2.467270e-03 2.755924e-03 1.718211e-04 1.718211e-04 2.755924e-03 
84 589 2.874005e-03 3.230557e-03 1.563911e-04 1.563911e-04 3.230557e-03 
85 596 2.755647e-03 3.022529e-03 1.552616e-04 1.552616e-04 3.022529e-03 
86 603 2.566971e-03 3.056279e-03 1.396656e-04 1.396656e-04 3.056279e-03 
1 618 5.725339e+01 1.087233e+00 2.053547e-02 2.053547e-02 1.087233e+00 
2 631 5.879746e+01 9.190812e-01 2.444767e-02 2.444767e-02 9.190812e-01 
3 644 5.134484e+01 7.564227e-01 2.472297e-02 2.472297e-02 7.564227e-01 
4 657 3.764969e+01 6.219243e-01 2.050857e-02 2.050857e-02 6.219243e-01 
5 670 2.997053e+01 5.219667e-01 1.739327e-02 1.739327e-02 5.219667e-01 
6 683 2.383034e+01 4.299289e-01 1.688280e-02 1.688280e-02 4.299289e-01 
7 696 1.776486e+01 3.568490e-01 1.475052e-02 1.475052e-02 3.568490e-01 
8 709 1.481319e+01 3.069725e-01 1.431615e-02 1.431615e-02 3.069725e-01 
9 722 1.339816e+01 2.526676e-01 1.378490e-02 1.378490e-02 2.526676e-01 
10 735 1.470361e+01 2.066389e-01 1.505866e-02 1.505866e-02 2.066389e-01 
11 748 1.176684e+01 1.725837e-01 1.449885e-02 1.449885e-02 1.725837e-01 
12 761 1.291382e+01 1.450317e-01 1.581931e-02 1.581931e-02 1.450317e-01 
13 774 1.179826e+01 1.206510e-01 1.626836e-02 1.626836e-02 1.206510e-01 
14 787 8.601504e+00 9.965227e-02 1.359199e-02 1.359199e-02 9.965227e-02 
15 800 6.126183e+00 8.152288e-02 1.222647e-02 1.222647e-02 8.152288e-02 
16 813 6.644219e+00 7.079367e-02 1.225824e-02 1.225824e-02 7.079367e-02 
17 826 7.675940e+00 5.788415e-02 1.387718e-02 1.387718e-02 5.788415e-02 
18 839 6.045849e+00 4.903020e-02 1.254461e-02 1.254461e-02 4.903020e-02 
