%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=210463, 2022/07/14 11:16:34.63)
1 9 1.009107e+02 9.437237e-01 2.719846e-03 2.719846e-03 2.904228e-03 2.595473e-01 9.437237e-01 
2 17 1.093645e+02 9.830118e-01 2.706778e-03 2.706778e-03 2.990832e-03 2.475617e-01 9.830118e-01 
3 25 8.721636e+01 9.407225e-01 2.556491e-03 2.556491e-03 2.864560e-03 2.348434e-01 9.407225e-01 
4 33 9.063056e+01 9.200642e-01 2.445375e-03 2.445375e-03 2.917437e-03 2.517813e-01 9.200642e-01 
5 41 8.474818e+01 8.833878e-01 2.327491e-03 2.327491e-03 2.895868e-03 2.452211e-01 8.833878e-01 
6 49 7.400101e+01 8.508402e-01 2.205229e-03 2.205229e-03 2.913044e-03 2.387148e-01 8.508402e-01 
7 57 6.951368e+01 8.141011e-01 2.152612e-03 2.152612e-03 2.837609e-03 2.396812e-01 8.141011e-01 
8 65 6.197615e+01 8.490284e-01 2.030423e-03 2.030423e-03 2.737898e-03 2.322680e-01 8.490284e-01 
9 73 5.878312e+01 8.155753e-01 1.946881e-03 1.946881e-03 2.723336e-03 2.317270e-01 8.155753e-01 
10 81 6.809120e+01 7.792319e-01 2.098478e-03 2.098478e-03 2.911296e-03 2.290115e-01 7.792319e-01 
11 89 6.501355e+01 7.391727e-01 1.985000e-03 1.985000e-03 2.924267e-03 2.193922e-01 7.391727e-01 
12 97 6.576683e+01 7.001671e-01 1.877897e-03 1.877897e-03 3.126409e-03 2.084589e-01 7.001671e-01 
13 105 6.430496e+01 6.602481e-01 1.909670e-03 1.909670e-03 3.041497e-03 2.021466e-01 6.602481e-01 
14 113 5.954090e+01 6.454787e-01 1.821376e-03 1.821376e-03 2.986218e-03 1.947214e-01 6.454787e-01 
15 121 5.209161e+01 6.220079e-01 1.770511e-03 1.770511e-03 3.014847e-03 1.845461e-01 6.220079e-01 
16 129 4.332315e+01 5.936279e-01 1.705837e-03 1.705837e-03 2.903196e-03 1.759005e-01 5.936279e-01 
17 137 4.059564e+01 5.595294e-01 1.756725e-03 1.756725e-03 2.753491e-03 1.682417e-01 5.595294e-01 
18 145 3.416732e+01 5.411712e-01 1.680605e-03 1.680605e-03 2.628146e-03 1.603837e-01 5.411712e-01 
19 153 2.868581e+01 5.107256e-01 1.632102e-03 1.632102e-03 2.512116e-03 1.545665e-01 5.107256e-01 
20 161 2.727793e+01 4.894992e-01 1.649149e-03 1.649149e-03 2.487026e-03 1.479349e-01 4.894992e-01 
21 169 2.818252e+01 4.625680e-01 1.568805e-03 1.568805e-03 2.757971e-03 1.466307e-01 4.625680e-01 
22 177 2.344799e+01 4.400298e-01 1.479919e-03 1.479919e-03 2.629579e-03 1.390937e-01 4.400298e-01 
23 185 2.090148e+01 4.224471e-01 1.415475e-03 1.415475e-03 2.574590e-03 1.364684e-01 4.224471e-01 
24 193 1.840492e+01 3.975261e-01 1.345617e-03 1.345617e-03 2.640845e-03 1.291277e-01 3.975261e-01 
25 201 1.590985e+01 3.864028e-01 1.272215e-03 1.272215e-03 2.518500e-03 1.226094e-01 3.864028e-01 
26 209 1.451583e+01 3.733408e-01 1.223994e-03 1.223994e-03 2.575157e-03 1.161840e-01 3.733408e-01 
27 217 1.248065e+01 3.601889e-01 1.151534e-03 1.151534e-03 2.458335e-03 1.104633e-01 3.601889e-01 
28 225 1.135189e+01 3.563851e-01 1.094649e-03 1.094649e-03 2.367714e-03 1.085120e-01 3.563851e-01 
29 233 1.018859e+01 3.378895e-01 1.049673e-03 1.049673e-03 2.382034e-03 1.030569e-01 3.378895e-01 
30 241 8.879695e+00 3.207044e-01 1.001022e-03 1.001022e-03 2.309212e-03 9.771253e-02 3.207044e-01 
31 249 8.292977e+00 3.062697e-01 9.783396e-04 9.783396e-04 2.320135e-03 9.346445e-02 3.062697e-01 
32 257 8.137876e+00 2.886456e-01 9.447618e-04 9.447618e-04 2.390899e-03 9.004811e-02 2.886456e-01 
33 265 7.492353e+00 2.796710e-01 8.981245e-04 8.981245e-04 2.322740e-03 8.740803e-02 2.796710e-01 
34 273 6.910304e+00 2.665774e-01 8.518347e-04 8.518347e-04 2.338597e-03 8.242774e-02 2.665774e-01 
35 281 5.740350e+00 2.514391e-01 8.157355e-04 8.157355e-04 2.217957e-03 7.943387e-02 2.514391e-01 
36 289 5.253852e+00 2.391479e-01 7.893067e-04 7.893067e-04 2.280447e-03 7.525004e-02 2.391479e-01 
37 297 4.704466e+00 2.272827e-01 7.529298e-04 7.529298e-04 2.230435e-03 7.101521e-02 2.272827e-01 
38 305 4.111395e+00 2.149495e-01 7.175284e-04 7.175284e-04 2.177194e-03 6.942861e-02 2.149495e-01 
39 313 3.345234e+00 2.062480e-01 7.095164e-04 7.095164e-04 2.084624e-03 6.577681e-02 2.062480e-01 
40 321 3.183245e+00 1.998679e-01 6.730381e-04 6.730381e-04 2.112328e-03 6.527896e-02 1.998679e-01 
41 329 3.120553e+00 1.926131e-01 6.971857e-04 6.971857e-04 2.069266e-03 6.177496e-02 1.926131e-01 
42 337 3.127842e+00 1.914492e-01 6.933831e-04 6.933831e-04 1.992599e-03 6.007044e-02 1.914492e-01 
43 345 3.328444e+00 1.828224e-01 7.001019e-04 7.001019e-04 2.101641e-03 6.049983e-02 1.828224e-01 
44 353 3.482956e+00 1.723177e-01 6.798463e-04 6.798463e-04 2.198844e-03 5.793900e-02 1.723177e-01 
45 361 4.336041e+00 1.632212e-01 6.722659e-04 6.722659e-04 2.633682e-03 5.474411e-02 1.632212e-01 
46 369 4.486756e+00 1.609691e-01 6.422968e-04 6.422968e-04 2.639077e-03 5.210299e-02 1.609691e-01 
47 377 5.230684e+00 1.539091e-01 6.473826e-04 6.473826e-04 3.019642e-03 4.945679e-02 1.539091e-01 
48 385 5.970117e+00 1.538061e-01 6.250263e-04 6.250263e-04 3.309993e-03 4.670261e-02 1.538061e-01 
49 393 6.370285e+00 1.451739e-01 6.009139e-04 6.009139e-04 3.516863e-03 4.448045e-02 1.451739e-01 
50 401 5.852484e+00 1.375199e-01 5.792317e-04 5.792317e-04 3.397970e-03 4.383075e-02 1.375199e-01 
51 409 5.609764e+00 1.369299e-01 5.839008e-04 5.839008e-04 3.382440e-03 4.167245e-02 1.369299e-01 
52 417 7.099198e+00 1.364157e-01 5.761151e-04 5.761151e-04 4.286139e-03 3.935208e-02 1.364157e-01 
53 425 7.547905e+00 1.309591e-01 5.567972e-04 5.567972e-04 4.424239e-03 3.743391e-02 1.309591e-01 
54 433 1.050060e+01 1.293598e-01 5.723702e-04 5.723702e-04 4.704650e-03 3.625315e-02 1.293598e-01 
55 441 1.440172e+01 1.255170e-01 5.781315e-04 5.781315e-04 4.654378e-03 3.533504e-02 1.255170e-01 
56 449 1.651549e+01 1.183105e-01 5.571802e-04 5.571802e-04 4.581822e-03 3.642299e-02 1.183105e-01 
57 457 1.998428e+01 1.123984e-01 5.369978e-04 5.369978e-04 4.955796e-03 3.482773e-02 1.123984e-01 
58 465 2.143734e+01 1.059810e-01 5.091245e-04 5.091245e-04 5.080453e-03 3.397680e-02 1.059810e-01 
59 473 2.100838e+01 1.005718e-01 4.866831e-04 4.866831e-04 5.100251e-03 3.299867e-02 1.005718e-01 
