%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=210463, 2022/07/14 11:16:34.63)
72 577  1.391882604418167375e+02 0 0 3.652253e+01 2.132078e+02 1.006466e+00 7.484117e-01 
73 585  1.394082807719707375e+02 0 0 3.644708e+01 2.126653e+02 1.028307e+00 7.488529e-01 
74 593  1.392660842219915764e+02 0 0 3.648119e+01 2.134419e+02 9.984569e-01 7.512348e-01 
75 601  1.393214573864219119e+02 0 0 3.637481e+01 2.135979e+02 9.960492e-01 7.494997e-01 
76 609  1.392589676349876129e+02 0 0 3.643098e+01 2.134042e+02 1.015475e+00 7.516915e-01 
77 617  1.392878554135789955e+02 0 0 3.662613e+01 2.133787e+02 1.011636e+00 7.507102e-01 
78 625  1.392107308274611057e+02 0 0 3.647652e+01 2.132771e+02 1.005429e+00 7.497038e-01 
79 633  1.392401515702249810e+02 0 0 3.658426e+01 2.132442e+02 1.028673e+00 7.505176e-01 
80 641  1.392755468642020844e+02 0 0 3.632700e+01 2.132613e+02 1.002427e+00 7.476127e-01 
81 649  1.392182891854803017e+02 0 0 3.649989e+01 2.131522e+02 1.021405e+00 7.498508e-01 
82 657  1.392546386638324236e+02 0 0 3.658945e+01 2.131553e+02 9.945020e-01 7.471248e-01 
83 665  1.391889008844659372e+02 0 0 3.657464e+01 2.131127e+02 1.000737e+00 7.475290e-01 
84 673  1.392022057387787584e+02 0 0 3.655997e+01 2.130521e+02 9.957571e-01 7.448794e-01 
85 681  1.391750642311539821e+02 0 0 3.651915e+01 2.130724e+02 1.003025e+00 7.467013e-01 
86 689  1.391283989236106891e+02 0 0 3.650883e+01 2.131209e+02 1.000170e+00 7.443379e-01 
87 697  1.391317817905899119e+02 0 0 3.648074e+01 2.133105e+02 1.001514e+00 7.451501e-01 
88 705  1.391619299807537118e+02 0 0 3.661291e+01 2.128861e+02 1.004123e+00 7.427253e-01 
89 713  1.391339243819849685e+02 0 0 3.650665e+01 2.132087e+02 1.002319e+00 7.452185e-01 
