%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210463, 2022/07/14 11:16:34.63)
54 433 1.050060e+01 2.260071e+02  1.469810229873213530e+02  1.469810229873213530e+02  1.482691316960252834e+02  1.500305216172836538e+02
55 441 1.440172e+01 2.171080e+02  1.463449692613960451e+02  1.463449692613960451e+02  1.478016916418937683e+02  1.486427019534803549e+02
56 449 1.651549e+01 2.123379e+02  1.453902042244212680e+02  1.453902042244212680e+02  1.493859717661136983e+02  1.551923281619276622e+02
57 457 1.998428e+01 2.093090e+02  1.445687050319084790e+02  1.445687050319084790e+02  1.478752223654237525e+02  1.548884212443567776e+02
58 465 2.143734e+01 2.081632e+02  1.438969128346426203e+02  1.438969128346426203e+02  1.470650805757857142e+02  1.513513866124882270e+02
59 473 2.100838e+01 2.066473e+02  1.432201369530820898e+02  1.432201369530820898e+02  1.477814692566156509e+02  1.551076273526010141e+02
60 481 2.090978e+01 2.042458e+02  1.423529018577188481e+02  1.423529018577188481e+02  1.468701125874630122e+02  1.513622125050996772e+02
61 489 2.230434e+01 2.081817e+02  1.407905289877469670e+02  1.407905289877469670e+02  1.444586637073198574e+02  1.524415037748180453e+02
62 497 2.227356e+01 2.046783e+02  1.398614619229780089e+02  1.398614619229780089e+02  1.443624486970983298e+02  1.504943705728378802e+02
63 505 1.923930e+01 2.012336e+02  1.398614619229780089e+02  1.415865257058090947e+02  1.448326863932358037e+02  1.764515435636376424e+02
64 513 1.758653e+01 2.014917e+02  1.398614619229780089e+02  1.405649367987180938e+02  1.430291196966497012e+02  1.449106358982697316e+02
65 521 1.422455e+01 2.011939e+02  1.398614619229780089e+02  1.399755975186483568e+02  1.410652517849115952e+02  1.464412933103569401e+02
66 529 1.229552e+01 2.010220e+02  1.398614619229780089e+02  1.408243259556348619e+02  1.416504211667277673e+02  1.430507932105530529e+02
67 537 1.317294e+01 1.966426e+02  1.393295227687614499e+02  1.393295227687614499e+02  1.414720538406834009e+02  1.426492685934452425e+02
68 545 1.221267e+01 1.934219e+02  1.393295227687614499e+02  1.395388829145056206e+02  1.401242639849204465e+02  1.403177042781551904e+02
69 553 1.070371e+01 1.907614e+02  1.393295227687614499e+02  1.394693482489451526e+02  1.400302092985384093e+02  1.420388763412629203e+02
70 561 9.879775e+00 1.872783e+02  1.393295227687614499e+02  1.399640983426357650e+02  1.405533887055118498e+02  1.419483812809671406e+02
71 569 9.281079e+00 1.841845e+02  1.392987461978838439e+02  1.392987461978838439e+02  1.397504817316830952e+02  1.406209057689211477e+02
72 577 8.296595e+00 1.975396e+02  1.391882604418167375e+02  1.391882604418167375e+02  1.394567546354783190e+02  1.404316053706982075e+02
73 585 7.561627e+00 2.058609e+02  1.391882604418167375e+02  1.394082807719707375e+02  1.397865956652485124e+02  1.406062418456988610e+02
74 593 6.629822e+00 1.943739e+02  1.391882604418167375e+02  1.392660842219915764e+02  1.395214385515695881e+02  1.397542951724835518e+02
75 601 5.455386e+00 1.944534e+02  1.391882604418167375e+02  1.393214573864219119e+02  1.394171791097506627e+02  1.398585322694504782e+02
76 609 5.648958e+00 1.914310e+02  1.391882604418167375e+02  1.392589676349876129e+02  1.394654296854342306e+02  1.399893356571372465e+02
77 617 5.024866e+00 1.943673e+02  1.391882604418167375e+02  1.392878554135789955e+02  1.395717239177785132e+02  1.398283662724310261e+02
78 625 4.366830e+00 1.955163e+02  1.391882604418167375e+02  1.392107308274611057e+02  1.394030458653015216e+02  1.397874012923961402e+02
79 633 4.914183e+00 1.955986e+02  1.391882604418167375e+02  1.392401515702249810e+02  1.393225013056268153e+02  1.393919598175815509e+02
80 641 4.433070e+00 1.890295e+02  1.391882604418167375e+02  1.392755468642020844e+02  1.394158047867207415e+02  1.395860624099218228e+02
81 649 3.904553e+00 1.867841e+02  1.391882604418167375e+02  1.392182891854803017e+02  1.393700956385569327e+02  1.396196041673519801e+02
82 657 3.339376e+00 1.895281e+02  1.391882604418167375e+02  1.392546386638324236e+02  1.394609883256577803e+02  1.397157562192456055e+02
83 665 3.229358e+00 1.879619e+02  1.391882604418167375e+02  1.391889008844659372e+02  1.393885077354676127e+02  1.394756604697324747e+02
84 673 3.886378e+00 1.579282e+02  1.391882604418167375e+02  1.392022057387787584e+02  1.392506115722916320e+02  1.393021836052050162e+02
85 681 3.876123e+00 1.588909e+02  1.391750642311539821e+02  1.391750642311539821e+02  1.392444889140739406e+02  1.396059911073736544e+02
86 689 4.288511e+00 1.407497e+02  1.391283989236106891e+02  1.391283989236106891e+02  1.392884359698222170e+02  1.395015069488283359e+02
87 697 4.105026e+00 1.437698e+02  1.391283989236106891e+02  1.391317817905899119e+02  1.391803237125866985e+02  1.392752733973224224e+02
88 705 3.603240e+00 1.397331e+02  1.391283989236106891e+02  1.391619299807537118e+02  1.392178951266641320e+02  1.393188657317388675e+02
