timestep year t ShortIn LongIn HemisOutShort HemisOutLong HemisOutTot Net 
""  ""  JulianDay  Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2
        1          0    0.0000    800.00    300.00    205.85    435.20     641.05    476.17
        2          0    0.0000    800.00    300.00    185.92    436.38     622.30    477.89
        3          0    0.0000    800.00    300.00    176.05    437.64     613.69    487.14
        4          0    0.0000    800.00    300.00    158.89    439.79     598.69    501.66
        5          0    0.0000    800.00    300.00    145.18    441.64     586.83    513.43
        6          0    0.0000    800.00    300.00    133.86    443.28     577.14    523.10
        7          0    0.0000    800.00    300.00    124.31    444.76     569.08    531.16
