raa rawc raws ustar 
sm-1 sm-1 sm-1 ms-1 
        10.6881         12.5304         74.8706          0.2945
        10.6120         12.5280         74.6138          0.2957
        10.5059         12.5252         74.2523          0.2974
        10.3433         12.5216         73.6899          0.3000
        10.2160         12.5196         73.2423          0.3021
        10.1129         12.5184         72.8753          0.3039
        10.0249         12.5179         72.5584          0.3054
