Datetime,red_SIF,far-red_SIF,NDVI,PAR,APAR,NIR_radiance,Red_radiance,RedSIF:Far-redSIF ratio,Relative_red_SIF,Relative_far-red_SIF,Gross_Primary_Production,Light_Use_Efficiency
Year-Month-Day-HH:MM:SS,(mW m-2 nm-1 sr-1),(mW m-2 nm-1 sr-1),[a.u],(µmol m-2 s-1),(µmol m-2 s-1),(mW m-2),(mW m-2),unitless,unitless,unitless,(µmol CO2 m-2 s-1),(µmol CO2 m-2 s-1)/(µmol APAR)
2017-09-10 20:00:00-05:00,,,,,,,,,,,0.452569951,
2017-09-10 21:00:00-05:00,,,,,,,,,,,-0.142957795,
2017-09-10 22:00:00-05:00,,,,,,,,,,,-0.297781212,
2017-09-10 23:00:00-05:00,,,,,,,,,,,-0.556358429,
2017-09-11 00:00:00-05:00,,,,,,,,,,,0.64124874,
2017-09-11 01:00:00-05:00,,,,,,,,,,,0.347245474,
2017-09-11 02:00:00-05:00,,,,,,,,,,,0.501282015,
2017-09-11 03:00:00-05:00,,,,,,,,,,,-0.576713613,
2017-09-11 04:00:00-05:00,,,,,,,,,,,-0.604012893,
2017-09-11 05:00:00-05:00,,,,,,,,,,,-0.536823618,
2017-09-11 06:00:00-05:00,,,,,,,,,,,0.752027086,
2017-09-11 07:00:00-05:00,0.021711808,0.174621312,0.736740441,194.605,143.3733735,23.63647,3.381787,0.131903921,0.006939802,0.007348346,3.316771461,0.023133804
2017-09-11 08:00:00-05:00,0.16340129,0.365774867,0.77374263,393.79,304.6921103,35.66849,4.878713,0.482855884,0.038941966,0.010841052,8.601460354,0.028230007
2017-09-11 09:00:00-05:00,0.354498239,0.750934404,0.799689785,681.32,544.8446445,55.39244,6.73997,0.494245184,0.051140936,0.012833538,11.4572274,0.02102843
2017-09-11 10:00:00-05:00,0.385465626,1.176501254,0.809473925,892.99,722.8521206,75.10009,9.315486,0.32756706,0.045405209,0.014985853,13.11300721,0.01814065
2017-09-11 11:00:00-05:00,0.438581934,1.283598842,0.816664627,1066,870.5644923,90.49285,11.078825,0.356890165,0.044783864,0.013791973,14.54364113,0.016705989
2017-09-11 12:00:00-05:00,0.525534229,1.221783083,0.82684003,1183.6,978.6478596,98.643515,11.78237,0.462486494,0.053886278,0.011951228,13.45478713,0.013748344
2017-09-11 13:00:00-05:00,0.599890633,1.529669681,0.83146548,1186.4,986.4506456,106.27245,10.720175,0.417685954,0.061559765,0.014042559,13.79877481,0.013988307
2017-09-11 14:00:00-05:00,0.633079058,1.511767076,0.831131508,1092.15,907.7202763,103.79955,10.447485,0.425438859,0.061593463,0.014276762,9.730105002,0.010719277
2017-09-11 15:00:00-05:00,0.623370435,1.393598543,0.804679964,930.56,748.8029877,106.83445,11.384985,0.439110242,0.053598574,0.013660939,9.464188689,0.01263909
2017-09-11 16:00:00-05:00,0.523703346,1.166056331,0.78334056,685.875,537.2737068,90.46809,11.559565,0.45388492,0.047980695,0.013093918,7.509363409,0.013976793
2017-09-11 17:00:00-05:00,0.264496287,0.689379433,0.770675127,413.5,318.6741649,57.12526,6.571689,0.354454391,0.035373884,0.01344921,5.641228088,0.017702182
2017-09-11 18:00:00-05:00,0.148916965,0.370825991,0.728167666,216.13,157.3788777,37.32285,7.346916,0.438108262,0.02565977,0.00909443,3.730672591,0.02370504
2017-09-11 19:00:00-05:00,,,,,,,,,,,0.251253149,
2017-09-11 20:00:00-05:00,,,,,,,,,,,-0.035876279,
2017-09-11 21:00:00-05:00,,,,,,,,,,,-0.057420644,
2017-09-11 22:00:00-05:00,,,,,,,,,,,-0.100938872,
2017-09-11 23:00:00-05:00,,,,,,,,,,,-0.140650418,
2017-09-12 00:00:00-05:00,,,,,,,,,,,-0.081431465,
2017-09-12 01:00:00-05:00,,,,,,,,,,,-0.07255007,
2017-09-12 02:00:00-05:00,,,,,,,,,,,-0.090717659,
2017-09-12 03:00:00-05:00,,,,,,,,,,,0.034861542,
2017-09-12 04:00:00-05:00,,,,,,,,,,,0.035380621,
2017-09-12 05:00:00-05:00,,,,,,,,,,,0.113278345,
2017-09-12 06:00:00-05:00,,,,,,,,,,,0.216883492,
2017-09-12 07:00:00-05:00,0.15691192,0.338612148,0.67651828,199.205,134.7658239,25.47645,4.7655415,0.46561266,0.036179949,0.013309778,8.302507257,0.061606919
2017-09-12 08:00:00-05:00,0.240689007,0.443646222,0.713980587,413.11,294.9525202,34.68485,6.178338,0.555570806,0.043405319,0.012996857,10.38609636,0.035212774
2017-09-12 09:00:00-05:00,0.296561589,0.675616966,0.737514518,634.25,467.7685828,51.77844,7.6499075,0.451754261,0.039629235,0.013014678,10.27017226,0.021955669
2017-09-12 10:00:00-05:00,0.469769442,1.035780927,0.76146581,877.34,668.064414,78.922245,10.34907,0.460922286,0.039586893,0.013097851,10.96244421,0.016409262
2017-09-12 11:00:00-05:00,0.530552976,1.210414921,0.754994298,1062.2,801.9549432,93.89671,13.4525,0.467050893,0.040213101,0.01291432,11.36907034,0.014176695
2017-09-12 12:00:00-05:00,0.65625748,1.284898255,0.74770705,1169.2,874.2190829,102.1641,15.572705,0.511736537,0.042083074,0.013312892,10.35592204,0.011845912
2017-09-12 13:00:00-05:00,0.740120509,1.308966231,0.714710496,1151.9,823.2750201,116.15665,17.74417,0.56771952,0.037013799,0.012227568,10.75498028,0.013063654
2017-09-12 14:00:00-05:00,0.696520687,1.17463844,0.719707761,1064.85,766.3808089,101.5172,15.97521,0.565991154,0.037686947,0.011993279,11.30238895,0.014747745
2017-09-12 15:00:00-05:00,0.558363966,1.01992743,0.746133848,761.66,568.3003067,86.510965,12.49803,0.537619407,0.040610419,0.012253484,8.587003163,0.015109975
2017-09-12 16:00:00-05:00,0.498624069,0.782727031,0.738805141,591.17,436.7594354,73.79482,10.47627,0.615338932,0.040737022,0.011311297,7.142544059,0.016353497
2017-09-12 17:00:00-05:00,0.326315005,0.47708182,0.716616914,374.92,268.6740135,48.79097,7.460608,0.611763936,0.037911504,0.01082282,5.705636815,0.021236281
2017-09-12 18:00:00-05:00,0.23769811,0.305527654,0.67293819,184.085,123.8778267,37.917465,7.894027,0.720256881,0.03488988,0.008757239,7.563578788,0.06105676
2017-09-12 19:00:00-05:00,,,,,,,,,,,0.451511308,
2017-09-12 20:00:00-05:00,,,,,,,,,,,0.206713813,
2017-09-12 21:00:00-05:00,,,,,,,,,,,0.01523359,
2017-09-12 22:00:00-05:00,,,,,,,,,,,0.005156737,
2017-09-12 23:00:00-05:00,,,,,,,,,,,0.016494799,
2017-09-13 00:00:00-05:00,,,,,,,,,,,-0.006059215,
2017-09-13 01:00:00-05:00,,,,,,,,,,,0.070673135,
2017-09-13 02:00:00-05:00,,,,,,,,,,,-0.110582367,
2017-09-13 03:00:00-05:00,,,,,,,,,,,-0.083562265,
2017-09-13 04:00:00-05:00,,,,,,,,,,,-0.070555379,
2017-09-13 05:00:00-05:00,,,,,,,,,,,-0.140305533,
2017-09-13 06:00:00-05:00,,,,,,,,,,,0.546929162,
2017-09-13 07:00:00-05:00,0.093923769,0.390500616,0.663756058,204.06,135.4460613,26.0081,5.329842,0.240521436,0.017622243,0.015014577,0.897108246,0.006623362
2017-09-13 08:00:00-05:00,0.24030158,0.515923827,0.698014727,363.855,253.9761486,34.45893,6.143992,0.487257804,0.038289572,0.014958613,8.20197562,0.032294275
2017-09-13 09:00:00-05:00,0.339257748,0.590084489,0.703644664,603.215,424.449016,50.245325,9.662658,0.585900698,0.034600109,0.011747951,12.17576699,0.028686053
2017-09-13 10:00:00-05:00,0.575348057,0.681942718,0.64677859,831.165,537.5797271,79.36061,18.78865,0.732002068,0.031390659,0.010057641,10.45853475,0.019454853
2017-09-13 11:00:00-05:00,0.558450353,0.995602232,0.698258195,1018.35,711.0712325,94.352485,19.398535,0.554137755,0.032757655,0.01186563,11.28041158,0.015863968
2017-09-13 12:00:00-05:00,0.728398972,1.262919377,0.705765622,1120.05,790.4927845,105.63515,21.027995,0.56937365,0.037042076,0.013050855,10.28424809,0.01300992
2017-09-13 13:00:00-05:00,0.78758631,1.14120689,0.700712184,1128.55,790.7887354,105.60095,23.101875,0.699694529,0.040104362,0.011314935,9.127638996,0.011542449
2017-09-13 14:00:00-05:00,0.713045761,0.997849801,0.714142206,1036.85,740.4583463,103.06665,20.84536,0.769063984,0.039459276,0.010291395,9.146214657,0.012352099
2017-09-13 15:00:00-05:00,0.665027258,0.757884054,0.728615678,853.75,622.0556352,95.59785,19.25214,0.869121317,0.041072246,0.008868322,8.246435829,0.01325675
2017-09-13 16:00:00-05:00,0.501064582,0.592386855,0.702954546,627.935,441.4097628,77.80726,14.71664,0.881434285,0.038596685,0.008334906,6.811623161,0.015431519
2017-09-13 17:00:00-05:00,0.291349974,0.34331083,0.689267366,351.41,242.2154452,47.738365,9.384559,0.866195434,0.034849076,0.00761808,4.983723835,0.020575582
2017-09-13 18:00:00-05:00,0.15029071,0.253399294,0.570652368,179.21,102.2666108,36.17885,15.18858,0.508128738,0.015367402,0.006868449,4.075671732,0.039853396
2017-09-13 19:00:00-05:00,,,,,,,,,,,0.578622816,
2017-09-13 20:00:00-05:00,,,,,,,,,,,0.191051555,
2017-09-13 21:00:00-05:00,,,,,,,,,,,0.064360405,
2017-09-13 22:00:00-05:00,,,,,,,,,,,0.000557337,
2017-09-13 23:00:00-05:00,,,,,,,,,,,-0.005276543,
2017-09-14 00:00:00-05:00,,,,,,,,,,,0.030795995,
2017-09-14 01:00:00-05:00,,,,,,,,,,,-0.132623397,
2017-09-14 02:00:00-05:00,,,,,,,,,,,-0.14670378,
2017-09-14 03:00:00-05:00,,,,,,,,,,,-0.159120432,
2017-09-14 04:00:00-05:00,,,,,,,,,,,-0.118408699,
2017-09-14 05:00:00-05:00,,,,,,,,,,,0.207216236,
2017-09-14 06:00:00-05:00,,,,,,,,,,,0.317030169,
2017-09-14 07:00:00-05:00,,,,,,,,,,,2.205804059,
2017-09-14 08:00:00-05:00,0.291925038,0.384779951,0.600234712,395.02,237.1047159,34.41062,9.130873,0.717638984,0.030025917,0.011726702,3.742547037,0.015784364
2017-09-14 09:00:00-05:00,0.338227922,0.4660061,0.64442896,618.27,398.4310931,47.30697,13.48278,0.734939449,0.029520584,0.010361816,8.312912126,0.020864115
2017-09-14 10:00:00-05:00,0.491535214,0.61376348,0.654951722,836.16,547.6444322,63.817765,16.00707,0.842831241,0.031802969,0.009810982,7.881858938,0.014392293
2017-09-14 11:00:00-05:00,0.466291196,0.63639481,0.639111988,947.75,605.7183868,67.46972,18.20199,0.732467168,0.028734634,0.009884941,8.184011612,0.013511248
2017-09-14 12:00:00-05:00,0.711500452,0.834211613,0.614215083,1126,691.6061839,94.90968,25.337015,0.766396113,0.031480339,0.01046011,7.077215141,0.010233013
2017-09-14 13:00:00-05:00,0.747186183,0.713504722,0.602865378,1133.1,683.1067597,99.3503,29.81052,0.904416971,0.026567852,0.008530892,5.763645671,0.008437401
2017-09-14 14:00:00-05:00,0.784061949,0.637950652,0.546762381,1052,575.1940247,94.73374,32.28526,1.07549462,0.02475885,0.007576707,4.670337496,0.008119586
2017-09-14 15:00:00-05:00,0.827136865,0.562926447,0.544155821,872.28,474.6562391,98.86136,35.55246,1.26056079,0.02573274,0.006804315,3.675321107,0.007743122
2017-09-14 16:00:00-05:00,0.544631909,0.404515878,0.516267536,615.115,317.5639055,73.80888,25.466395,1.234994605,0.02332218,0.00621594,3.048431548,0.009599427
2017-09-14 17:00:00-05:00,0.320372011,0.301584416,0.516917391,373.68,193.1616906,48.53515,16.33573,1.052222797,0.01873683,0.006308783,2.622371079,0.013576041
2017-09-14 18:00:00-05:00,0.243045977,0.253935608,0.446037168,207.83,92.69990457,42.31292,15.06831,0.678481349,0.012679319,0.007195269,1.086998468,0.011725993
