dt,344.9133,345.70187,346.49038,347.27882,348.06719,348.8555,349.64374,350.43191,351.22002,352.00807,352.79604,353.58395,354.3718,355.15957,355.94729,356.73493,357.52251,358.31002,359.09747,359.88485,360.67216,361.45941,362.24658,363.0337,363.82074,364.60772,365.39464,366.18149,366.96827,367.75498,368.54163,369.32821,370.11472,370.90117,371.68755,372.47386,373.26011,374.04628,374.8324,375.61844,376.40442,377.19033,377.97618,378.76196,379.54767,380.33331,381.11889,381.9044,382.68984,383.47521,384.26052,385.04576,385.83094,386.61604,387.40108,388.18606,388.97096,389.7558,390.54057,391.32527,392.10991,392.89447,393.67898,394.46341,395.24777,396.03207,396.8163,397.60047,398.38456,399.16859,399.95255,400.73644,401.52027,402.30403,403.08772,403.87134,404.65489,405.43838,406.2218,407.00515,407.78844,408.57165,409.3548,410.13788,410.92089,411.70383,412.48671,413.26952,414.05226,414.83493,415.61753,416.40007,417.18254,417.96494,418.74727,419.52953,420.31173,421.09385,421.87591,422.6579,423.43983,424.22168,425.00347,425.78518,426.56683,427.34841,428.12993,428.91137,429.69274,430.47405,431.25529,432.03646,432.81756,433.59859,434.37956,435.16045,435.94128,436.72204,437.50273,438.28335,439.0639,439.84438,440.6248,441.40514,442.18542,442.96563,443.74577,444.52584,445.30584,446.08577,446.86564,447.64543,448.42516,449.20481,449.9844,450.76392,451.54337,452.32275,453.10206,453.8813,454.66048,455.43958,456.21861,456.99758,457.77648,458.5553,459.33406,460.11275,460.89137,461.66992,462.4484,463.22681,464.00515,464.78342,465.56162,466.33975,467.11782,467.89581,468.67374,469.45159,470.22937,471.00709,471.78474,472.56231,473.33982,474.11725,474.89462,475.67192,476.44914,477.2263,478.00339,478.78041,479.55735,480.33423,481.11104,481.88778,482.66444,483.44104,484.21757,484.99403,485.77042,486.54673,487.32298,488.09916,488.87526,489.6513,490.42727,491.20316,491.97899,492.75475,493.53043,494.30605,495.08159,495.85707,496.63247,497.40781,498.18307,498.95826,499.73338,500.50844,501.28342,502.05833,502.83317,503.60794,504.38264,505.15727,505.93182,506.70631,507.48073,508.25507,509.02935,509.80355,510.57769,511.35175,512.12574,512.89966,513.67351,514.44729,515.221,515.99464,516.7682,517.5417,518.31512,519.08847,519.86176,520.63497,521.40811,522.18118,522.95417,523.7271,524.49996,525.27274,526.04545,526.81809,527.59066,528.36316,529.13559,529.90795,530.68023,531.45244,532.22459,532.99666,533.76866,534.54058,535.31244,536.08422,536.85594,537.62758,538.39915,539.17065,539.94207,540.71343,541.48471,542.25592,543.02706,543.79813,544.56913,545.34005,546.1109,546.88168,547.65239,548.42303,549.1936,549.96409,550.73451,551.50486,552.27514,553.04534,553.81547,554.58553,555.35552,556.12544,556.89528,557.66506,558.43476,559.20438,559.97394,560.74342,561.51284,562.28217,563.05144,563.82064,564.58976,565.35881,566.12778,566.89669,567.66552,568.43428,569.20297,569.97158,570.74012,571.50859,572.27699,573.04531,573.81357,574.58175,575.34985,576.11788,576.88585,577.65373,578.42155,579.18929,579.95696,580.72456,581.49208,582.25953,583.02691,583.79422,584.56145,585.32861,586.0957,586.86271,587.62965,588.39652,589.16331,589.93003,590.69668,591.46325,592.22976,592.99618,593.76254,594.52882,595.29503,596.06116,596.82723,597.59321,598.35913,599.12497,599.89074,600.65644,601.42206,602.18761,602.95308,603.71848,604.48381,605.24906,606.01424,606.77935,607.54438,608.30934,609.07423,609.83904,610.60378,611.36844,612.13303,612.89755,613.66199,614.42636,615.19066,615.95488,616.71903,617.4831,618.2471,619.01103,619.77488,620.53866,621.30236,622.06599,622.82955,623.59303,624.35644,625.11977,625.88303,626.64622,627.40933,628.17236,628.93533,629.69821,630.46103,631.22377,631.98643,632.74902,633.51154,634.27398,635.03635,635.79864,636.56086,637.323,638.08507,638.84707,639.60899,640.37083,641.1326,641.8943,642.65592,643.41747,644.17894,644.94034,645.70166,646.46291,647.22408,647.98518,648.74621,649.50715,650.26803,651.02883,651.78955,652.5502,653.31077,654.07127,654.8317,655.59205,656.35232,657.11252,657.87264,658.63269,659.39266,660.15256,660.91239,661.67213,662.43181,663.1914,663.95093,664.71037,665.46974,666.22904,666.98826,667.7474,668.50647,669.26547,670.02439,670.78323,671.542,672.30069,673.05931,673.81785,674.57631,675.3347,676.09302,676.85126,677.60942,678.36751,679.12552,679.88345,680.64131,681.3991,682.1568,682.91444,683.67199,684.42947,685.18688,685.9442,686.70146,687.45863,688.21573,688.97276,689.72971,690.48658,691.24338,692.0001,692.75674,693.51331,694.2698,695.02621,695.78255,696.53882,697.295,698.05111,698.80715,699.5631,700.31898,701.07479,701.83052,702.58617,703.34174,704.09724,704.85267,705.60801,706.36328,707.11847,707.87359,708.62863,709.38359,710.13848,710.89329,711.64802,712.40268,713.15726,713.91176,714.66618,715.42053,716.1748,716.929,717.68312,718.43716,719.19112,719.94501,720.69882,721.45255,722.20621,722.95979,723.71329,724.46672,725.22006,725.97334,726.72653,727.47965,728.23268,728.98565,729.73853,730.49134,731.24407,731.99672,732.7493,733.5018,734.25422,735.00656,735.75882,736.51101,737.26312,738.01516,738.76711,739.51899,740.27079,741.02252,741.77416,742.52573,743.27722,744.02863,744.77997,745.53122,746.2824,747.0335,747.78453,748.53547,749.28634,750.03713,750.78785,751.53848,752.28904,753.03951,753.78992,754.54024,755.29048,756.04065,756.79074,757.54075,758.29068,759.04053,759.79031,760.54001,761.28963,762.03917,762.78863,763.53802,764.28732,765.03655,765.7857,766.53477,767.28377,768.03268,768.78152,769.53027,770.27895,771.02755,771.77608,772.52452,773.27289,774.02117,774.76938,775.51751,776.26556,777.01353,777.76143,778.50924,779.25698,780.00463,780.75221,781.49971,782.24713,782.99447,783.74174,784.48892,785.23603,785.98305,786.73,787.47687,788.22366,788.97037,789.717,790.46355,791.21002,791.95642,792.70273,793.44897,794.19512,794.9412,795.6872,796.43312,797.17896,797.92472,798.6704,799.416,800.16152,800.90696,801.65232,802.39761,803.14281,803.88794,804.63298,805.37795,806.12283,806.86764,807.61237,808.35701,809.10158,809.84607,810.59048,811.33481,812.07906,812.82322,813.56731,814.31132,815.05525,815.7991,816.54287,817.28656,818.03017,818.7737,819.51715,820.26052,821.00381,821.74702,822.49015,823.2332,823.97617,824.71906,825.46187,826.2046,826.94725,827.68982,828.43231,829.17472,829.91705,830.6593,831.40146,832.14355,832.88556,833.62749,834.36933,835.1111,835.85278,836.59439,837.33591,838.07736,838.81872,839.56,840.3012,841.04233,841.78337,842.52433,843.26521,844.00601,844.74672,845.48736,846.22792,846.96839,847.70879,848.4491,849.18934,849.92949,850.66956,851.40955,852.14946,852.88929,853.62904,854.3687,855.10829,855.84779,856.58722,857.32656,858.06582,858.805,859.5441,860.28312,861.02205,861.76091,862.49968,863.23838,863.97699,864.71552,865.45397,866.19233,866.93062,867.66882,868.40695,869.14499,869.88295,870.62083,871.35862,872.09634,872.83397,873.57152,874.30899,875.04638,875.78369,876.52092,877.25806,877.99512,878.7321,879.469,880.20582,880.94255,881.67921,882.41578,883.15227,883.88867,884.625,885.36124,886.0974,886.83348,887.56948,888.3054,889.04123,889.77698,890.51265,891.24824,891.98374,892.71917,893.45451,894.18976,894.92494,895.66003,896.39504,897.12997,897.86482,898.59958,899.33427,900.06887,900.80338,901.53782,902.27217,903.00644,903.74063,904.47473,905.20875,905.94269,906.67655,907.41032,908.14401,908.87762,909.61115,910.34459,911.07795,911.81123,912.54442,913.27754,914.01057,914.74351,915.47638,916.20916,916.94185,917.67447,918.407,919.13945,919.87181,920.6041,921.3363,922.06841,922.80045,923.5324,924.26426,924.99605,925.72775,926.45937,927.1909,927.92235,928.65372,929.385,930.1162,930.84732,931.57836,932.30931,933.04017,933.77096,934.50166,935.23228,935.96281,936.69326,937.42363,938.15391,938.88411,939.61422,940.34426,941.0742,941.80407,942.53385,943.26355,943.99316,944.72269,945.45213,946.1815,946.91077,947.63997,948.36908,949.0981,949.82705,950.5559,951.28468,952.01337,952.74198,953.4705,954.19894,954.92729,955.65556,956.38375,957.11185,957.83986,958.5678,959.29565,960.02341,960.75109,961.47869,962.2062,962.93363,963.66097,964.38823,965.1154,965.84249,966.5695,967.29642,968.02326,968.75001,969.47667,970.20326,970.92975,971.65617,972.3825,973.10874,973.8349,974.56098,975.28697,976.01287,976.73869,977.46443,978.19008,978.91564,979.64112,980.36652,981.09183,981.81706,982.5422,983.26726,983.99223,984.71711,985.44191,986.16663,986.89126,987.61581,988.34027,989.06464,989.78893,990.51314,991.23726,991.96129,992.68524,993.40911,994.13289,994.85658,995.58019,996.30371,997.02715,997.7505,998.47377,999.19695,999.92004,1000.64305,1001.36598,1002.08882,1002.81157,1003.53424,1004.25682,1004.97932,1005.70173,1006.42405,1007.14629,1007.86845,1008.59051,1009.3125,1010.03439,1010.7562,1011.47793,1012.19956,1012.92112,1013.64258,1014.36396,1015.08526,1015.80647,1016.52759,1017.24863,1017.96958,1018.69044,1019.41122,1020.13191,1020.85252,1021.57304,1022.29347,1023.01382,1023.73408,1024.45426,1025.17435,1025.89435,1026.61426,1027.33409,1028.05384,1028.77349,1029.49307,1030.21255,1030.93195,1031.65126,1032.37048,1033.08962,1033.80867,1034.52764,1035.24652,1035.96531,1036.68401,1037.40263,1038.12116,1038.83961,1039.55797,1040.27624,1040.99442,1041.71252,1042.43053,1043.14845,1043.86629,1044.58404,1045.30171,1046.01928,1046.73677,1047.45417,1048.17149,1048.88872,1049.60586,1050.32291,1051.03988,1051.75676,1052.47356,1053.19026,1053.90688,1054.62341,1055.33986,1056.05621,1056.77248,1057.48866,1058.20476,1058.92077,1059.63669,1060.35252,1061.06827,1061.78392,1062.49949,1063.21498,1063.93037,1064.64568,1065.3609,1066.07604,1066.79108,1067.50604,1068.22091,1068.93569,1069.65039,1070.36499,1071.07951,1071.79394,1072.50829,1073.22254,1073.93671,1074.65079,1075.36478,1076.07869,1076.79251,1077.50623,1078.21988,1078.93343,1079.64689,1080.36027,1081.07356,1081.78676,1082.49987,1083.2129,1083.92583,1084.63868,1085.35144,1086.06411,1086.7767,1087.48919,1088.2016,1088.91392,1089.62615,1090.33829,1091.05034,1091.76231,1092.47419,1093.18597,1093.89767,1094.60929,1095.32081,1096.03224,1096.74359,1097.45485,1098.16601,1098.8771,1099.58809,1100.29899,1101.0098,1101.72053,1102.43117,1103.14171,1103.85217,1104.56254,1105.27283,1105.98302,1106.69312,1107.40314,1108.11306,1108.8229,1109.53265,1110.24231,1110.95188,1111.66136,1112.37075,1113.08006,1113.78927,1114.4984,1115.20743,1115.91638,1116.62524,1117.334,1118.04268,1118.75127,1119.45977,1120.16819,1120.87651,1121.58474,1122.29288,1123.00094,1123.7089,1124.41678,1125.12456,1125.83226,1126.53987,1127.24739
